Author,Type,Year,OriginalAuthor,Title,SentenceNr,Sentence,Emotion
Grimm,Copilot,1991,Grimm,Froschkönig,2,"Doch über dem Schloss lag ein dunkler Schatten: Eine Fee hatte geweissagt, dass ein Ungeheuer aus dem Wasser steigen und das ganze Land in Tränen ertränken werde, wenn die Prinzessinnen nicht in der Reihenfolge ihrer Geburt und im Abstand von dreizehn Monden heirateten.",gratitude
Grimm,Copilot,1991,Grimm,Froschkönig,3,"Die älteste war bereits vermählt, die zweite sollte bald folgen.",optimism
Grimm,Copilot,1991,Grimm,Froschkönig,4,"Zu ihrem Hochzeitsfest kamen viele edle Gäste, darunter ein Prinz, der schon manchem Mädchen das Herz gebrochen hatte.",love
Grimm,Copilot,1991,Grimm,Froschkönig,5,"Er hörte, die jüngste Prinzessin sei besonders schön – doch diese wollte von der Liebe nichts wissen.",admiration
Grimm,Copilot,1991,Grimm,Froschkönig,6,"Sie kleidete sich wie ein Junge, ritt wie ein Bursche und wünschte sich oft, selbst ein Mann zu sein.",desire
Grimm,Copilot,1991,Grimm,Froschkönig,7,"Als der Prinz sie sah, war er überrascht von ihrer Anmut.",surprise
Grimm,Copilot,1991,Grimm,Froschkönig,8,"Beim Bogenschießen spaltete sie seinen Pfeil, und bei der Jagd ritt sie ihm davon.",neutral
Grimm,Copilot,1991,Grimm,Froschkönig,9,"Als er sie küssen wollte, gab sie ihm eine schallende Ohrfeige.",neutral
Grimm,Copilot,1991,Grimm,Froschkönig,10,Gekränkt setzte er sich an einen Brunnen im Wald und schlief ein.,neutral
Grimm,Copilot,1991,Grimm,Froschkönig,11,Da erschien die Fee des Brunnens.,neutral
Grimm,Copilot,1991,Grimm,Froschkönig,12,"„Noch ein gebrochenes Herz, und du wirst ein Frosch sein“, sprach sie.",neutral
Grimm,Copilot,1991,Grimm,Froschkönig,13,„Nur die Liebe einer treuen Frau kann dich erlösen.“ Der Prinz hielt es für einen Traum.,neutral
Grimm,Copilot,1991,Grimm,Froschkönig,14,Doch die Prinzessin war verwirrt von ihren Gefühlen.,confusion
Grimm,Copilot,1991,Grimm,Froschkönig,15,"Als sie sah, wie der Prinz eine Komtess küsste, brach ihr Herz, und sie weinte bittere Tränen.",neutral
Grimm,Copilot,1991,Grimm,Froschkönig,16,Da erschien die Fee erneut und stieß den Prinzen in den Brunnen.,neutral
Grimm,Copilot,1991,Grimm,Froschkönig,17,Im selben Augenblick wurde er zu einem großen Frosch.,admiration
Grimm,Copilot,1991,Grimm,Froschkönig,18,Die Prinzessin suchte ihn vergeblich.,neutral
Grimm,Copilot,1991,Grimm,Froschkönig,19,"Doch sie glaubte fest, dass er eines Tages zurückkehren würde, und wies jeden Freier ab.",neutral
Grimm,Copilot,1991,Grimm,Froschkönig,20,Dreizehn Monde später ging sie mit ihrer goldenen Kugel zum Brunnen.,neutral
Grimm,Copilot,1991,Grimm,Froschkönig,21,"Als sie sie fallen ließ und zu weinen begann, tauchte der Frosch auf.",sadness
Grimm,Copilot,1991,Grimm,Froschkönig,22,"Er brachte ihr die Kugel zurück und verlangte, dass sie ihr Versprechen erfülle: mit ihm zu speisen, mit ihm zu schlafen und ihm einen Kuss zu geben.",neutral
Grimm,Copilot,1991,Grimm,Froschkönig,23,"Sie floh, doch der Frosch folgte ihr bis zum Schloss.",neutral
Grimm,Copilot,1991,Grimm,Froschkönig,24,"Als das Volk mit Fackeln und Heugabeln erschien und verlangte, die Prinzessin müsse heiraten, trat der Frosch hervor und forderte sein Recht.",neutral
Grimm,Copilot,1991,Grimm,Froschkönig,25,"Die Prinzessin nahm all ihren Mut zusammen, führte ihn in ihr Gemach und küsste ihn.",love
Grimm,Copilot,1991,Grimm,Froschkönig,26,"Ein Blitz erhellte das Schloss, die Uhr schlug Mitternacht – und der Frosch wurde wieder zum Prinzen.",neutral
Grimm,Copilot,1991,Grimm,Froschkönig,27,"Ein Feuerwerk erhellte den Himmel, und das Volk jubelte.",joy
Grimm,Copilot,1991,Grimm,Froschkönig,28,Am nächsten Tag fuhren Prinz und Prinzessin glücklich in einer Kutsche davon.,joy
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,1,"Spieglein Spieglein 

Es war einmal ein Königreich in einem fernen Land, in dem eine Prinzessin geboren wurde, so schön und rein, dass man sie Schneewittchen nannte.",admiration
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,2,"Doch kaum war sie auf der Welt, starb ihre Mutter, und der König blieb allein mit seinem Kind zurück.",neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,3,"Das Volk liebte ihn, denn unter seiner Herrschaft ging es allen gut.",love
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,4,"Nach einigen Jahren jedoch trat eine Frau in sein Leben: Clementianna, die schönste Frau weit und breit.",admiration
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,5,Mit einem Liebestrank gewann sie das Herz des Königs und wurde seine Gemahlin.,neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,6,Doch hinter ihrer Schönheit verbarg sich ein kaltes Herz.,admiration
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,7,"Mit einer Halbmondkette, die dunkle Magie barg, verhexte sie den König.",disgust
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,8,Er verschwand im Wald und wurde nie wieder gesehen.,sadness
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,9,"Clementianna riss die Herrschaft an sich, obwohl Schneewittchen die rechtmäßige Thronfolgerin war.",neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,10,Unter ihrer Regierung verfiel das Land.,neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,11,"Sie vertrieb alle, die sie für „hässlich“ hielt, ließ ewigen Winter über das Reich kommen und presste dem Volk die letzten Münzen ab.",neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,12,"Doch die Menschen hofften auf Schneewittchen, die inzwischen zu einer jungen Frau herangewachsen war.",optimism
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,13,"An ihrem achtzehnten Geburtstag geriet sie mit der Königin aneinander, die längst erkannt hatte, dass Schneewittchen ihr an Schönheit gefährlich wurde.",neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,14,"Als Clementianna erfuhr, dass das Königreich kurz vor dem Bankrott stand, beschloss sie, einen reichen Prinzen zu heiraten.",neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,15,Zur gleichen Zeit wurde Prinz Alcott aus Valencia im Wald von Banditen überfallen.,neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,16,"Man munkelte, eine Bestie streife dort umher.",disgust
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,17,"Doch die „Bestie“ entpuppte sich als sieben Zwerge — Napoleon, Halb Pint, Fraß, Grimm, Wolf, Fleischer und Gluckser — die den Prinzen überrumpelten und halbnackt an einen Baum hängten.",neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,18,"Schneewittchen fand ihn dort, befreite ihn und ging weiter ins Dorf.",neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,19,"Als Alcott im Schloss erschien, war Clementianna sofort von ihm angetan — und noch mehr von seinem Reichtum.",neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,20,"Sie erhöhte die Steuern, um ihre Hochzeit zu finanzieren.",neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,21,Schneewittchen sah das Leid im Dorf und widersprach der Königin offen.,sadness
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,22,"Bei einem Fest tanzten Schneewittchen und Alcott miteinander, und Clementianna bemerkte die Zuneigung zwischen ihnen.",neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,23,"Aus Eifersucht befahl sie ihrem Diener Brighton, Schneewittchen im Wald zu töten.",neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,24,Doch Brighton brachte es nicht übers Herz und ließ sie laufen.,neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,25,Die Zwerge fanden Schneewittchen bewusstlos und nahmen sie bei sich auf.,neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,26,"Als sie sah, dass die Zwerge Brighton ausgeraubt hatten, brachte sie das Gold ins Dorf zurück und gab den Ruhm den Zwergen.",neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,27,Diese waren gerührt und nahmen sie in ihre Gemeinschaft auf.,neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,28,Von nun an wollten sie nur noch die Königin bestehlen und das Geld dem Volk zurückgeben.,neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,29,"Als Brighton der Königin berichtete, dass er überfallen worden war, schickte Clementianna Alcott erneut in den Wald.",neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,30,Dort traf er Schneewittchen wieder.,neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,31,"Die Zwerge besiegten die Wächter, und Schneewittchen bezwang Alcott im Fechtkampf.",neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,32,"Halbnackt kehrte er ins Schloss zurück, und Clementianna suchte Rat bei ihrem Zauberspiegel.",neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,33,"Dieser verriet ihr, dass Schneewittchen noch lebte.",neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,34,Wütend verwandelte sie Brighton kurzzeitig in eine Schabe und braute einen Liebestrank — für Hunde — um Alcott an sich zu binden.,anger
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,35,"In der Nacht griff sie mit zwei hölzernen, magisch belebten Kämpfern das Zwergenhaus an, doch Schneewittchen und ihre Freunde überlebten.",neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,36,"Am Tag der Hochzeit überfielen Schneewittchen und die Zwerge die Feier, raubten die Gäste aus und entführten den Prinzen.",neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,37,"Schneewittchen versuchte, den Zauber zu brechen, doch erst ihr Kuss löste den Bann.",neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,38,In der Nacht ging Clementianna in den Wald.,neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,39,"Schneewittchen, Alcott und die Zwerge folgten ihr, denn die Bestie musste in der Nähe sein.",neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,40,Sie trafen auf das Ungeheuer — und Schneewittchen erkannte die Halbmondkette an seinem Hals.,neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,41,"Mit einem Dolch durchtrennte sie die Kette, und im selben Augenblick verwandelte sich die Bestie zurück in den König, ihren Vater.",realization
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,42,"Er erinnerte sich an nichts, doch er war frei.",neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,43,Clementianna jedoch musste den Preis für ihre Magie zahlen.,neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,44,"Der Spiegel nahm ihr, was sie am meisten fürchtete: ihre Schönheit.",admiration
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,45,Sie wurde alt und hässlich.,disgust
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,46,Der König gewährte den Zwergen und dem Prinzen einen Wunsch.,neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,47,"Alcott bat um Schneewittchens Hand, und sie willigte ein.",neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,48,"Bei der Hochzeit versuchte Clementianna, Schneewittchen mit einem vergifteten Apfel zu töten, doch die Prinzessin durchschaute die List.",neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,49,Am Ende kehrte Frieden ins Königreich zurück.,neutral
Grimm,Copilot,2012,Grimm,Spieglein Spieglein,50,"Die Zwerge nahmen ihre alten Berufe wieder auf, und Schneewittchen sang und tanzte voller Freude — denn das Land war endlich frei von der Tyrannei der Königin.",joy
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,1,"Vom tapferen Schmied

Es war einmal, am Fuße eines stillen Berges, ein kleines Dorf, in dem eine Schmiede stand, so hell und warm wie ein Herz aus Feuer.",admiration
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,2,"Dort lebte der junge Mikeš, der seinem Vater und dem alten Gesellen Jakub beim Schmieden zusah.",neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,3,"Wenn die Funken tanzten und der Amboss sang, schien es, als würde ein Märchen geboren.",neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,4,"Mikeš wuchs heran zu einem kräftigen, gutherzigen Burschen.",neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,5,Eines Tages kam ein schwarzer Reiter zur Schmiede und bat um Hilfe für sein Pferd.,desire
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,6,"Mikeš erledigte die Arbeit flink, und der Fremde erinnerte ihn an seinen Wunsch, in die Welt hinauszuziehen.",neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,7,"Als Mikeš den schweren Zauberknittel seines Großvaters über das Dach der Schmiede schleudern konnte, war seine Lehrzeit beendet.",neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,8,"Mit Brot, guten Ratschlägen und dem Knittel über der Schulter machte er sich auf den Weg.",neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,9,"Bald traf er zwei ungewöhnliche Gesellen: den Müllersburschen Matěj, der Windräder mit bloßen Händen drehen konnte, und den Holzfäller Ondřej, der Bäume samt Wurzeln ausriss.",neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,10,Beide hatten harte Meister und schlossen sich Mikeš gern an.,neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,11,"So wanderten sie fröhlich dahin, bis Soldaten ihnen die Fröhlichkeit verboten und eine Wirtin ihnen vom Leid des Königs erzählte: Drei Prinzessinnen waren an ihrem achtzehnten Geburtstag verschwunden, Jahr für Jahr, wie vom Erdboden verschluckt.",sadness
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,12,"Als Mikeš das Bild der jüngsten Prinzessin sah, deren Augen so blau waren wie die Blume der Sehnsucht, fasste er einen Entschluss.",neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,13,Er wollte sie finden und befreien.,neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,14,Im Schloss begegneten die drei Gesellen dem trauernden König.,neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,15,"Mikeš versprach, aus Mitleid zu handeln, nicht aus Ehrgeiz.",disapproval
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,16,Der König glaubte ihm und ließ sie ziehen.,neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,17,"Der einzige Hinweis führte zu einem alten Kampf gegen den schwarzen König, der einst die Königin begehrt hatte.",neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,18,Der Weg war beschwerlich.,sadness
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,19,"Schnee, Sümpfe und Wildnis prüften die drei Gefährten.",neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,20,"Matěj verfiel jeder Speise, Ondřej jedem Goldstück, doch Mikeš folgte dem Weg, den ihm sein Herz im Traum gezeigt hatte.",neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,21,"Schließlich fanden sie ein seltsames Häuschen, in dem am Abend drei Braten für die Freunde bereitstanden.",neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,22,Doch am nächsten Morgen war die Gastfreundschaft verschwunden.,disappointment
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,23,Ein zauberischer Fuchs erschien Matěj und verführte ihn mit einem Spanferkel.,neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,24,"Ondřej erging es nicht besser, als der Fuchs ihn mit Geld lockte.",neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,25,Beide wurden betört und ohnmächtig geschlagen.,neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,26,"Als der Fuchs auch Mikeš verführen wollte, riss dieser ihm den Bart aus.",neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,27,"Da verwandelte sich das Tier in eine alte Hexe, die nun seinem Willen gehorchen musste.",neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,28,"Von ihr erfuhren die Freunde, dass der schwarze König die Prinzessinnen in die Unterwelt entführt hatte.",neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,29,Nur durch einen trockenen Brunnen konnte man hinabsteigen.,neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,30,"Mikeš ließ sich hinunter, während seine Gefährten oben warten sollten.",neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,31,In der Unterwelt kämpfte er sich durch finstere Gänge.,neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,32,"Die Hexe schenkte ihm ein Zauberlicht, das Tore öffnete, solange es nicht erlosch.",neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,33,"Mit dem Spruch:
„Brenne Lichtlein, brenne helle,
schaff mir Zugang auf der Stelle.“
überwand er das Drachentor und fand zwei der Prinzessinnen.",neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,34,Die jüngste aber blieb verschwunden.,neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,35,"Er brachte die beiden Schwestern zum Brunnen, doch Matěj und Ondřej, von Gier verblendet, ließen das Seil fallen, als Mikeš hinaufsteigen wollte.",neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,36,"Da offenbarte die Hexe ihr wahres Gesicht: Sie war die jüngste Prinzessin, vom schwarzen König verzaubert.",admiration
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,37,"Sie gab Mikeš einen Rosenring und erzählte ihm, dass die Macht des schwarzen Königs in einem Ei verborgen sei, das ein wilder Hund in seinem Bauch trug.",neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,38,Mikeš stellte sich dem Herrscher der Unterwelt.,neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,39,"Der Hund verwandelte sich in einen Raubvogel, doch Mikeš traf ihn mit einer Armbrust, und das Ei fiel in seine Hände.",neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,40,"Der schwarze König versprach ihm Ruhm und Macht, doch Mikeš blieb standhaft und zerbrach das Ei.",neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,41,Da stürzte die Unterwelt in sich zusammen.,neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,42,"Er erwachte auf felsigem Grund, den Rosenring fest in der Hand.",neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,43,So machte er sich auf den langen Weg zurück.,neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,44,"Im Königreich waren die beiden älteren Prinzessinnen bereits heimgekehrt, doch sie mussten über Mikeš schweigen.",neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,45,"Die jüngste bat den König um ein Jahr Aufschub, ehe sie heiraten sollte.",neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,46,Am letzten Tag erschien Mikeš im Schloss.,neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,47,"Die Prinzessin erkannte ihn am Rosenring, und sie fielen sich glücklich in die Arme.",neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,48,"Die älteren Schwestern entlarvten die falschen Freier, und Matěj und Ondřej wurden zu ihren alten Meistern zurückgeschickt.",neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,49,Mikeš aber kehrte mit seiner Liebsten in die Schmiede seines Vaters zurück.,neutral
Grimm,Copilot,1983,Grimm,Vom tapferen Schmied,50,"Bald darauf spielten sie mit ihrem kleinen Sohn Miška, und wieder erklang das Lied des Märchens, das in der Schmiede geschmiedet worden war.",neutral
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,1,"Jorinde und Joringel 

Es war einmal ein junger Bursche namens Joringel, der als Knecht in der Wirtschaft eines strengen Mannes arbeitete.",neutral
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,2,"Dessen Tochter Jorinde liebte er von Herzen, und sie liebte ihn ebenso.",love
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,3,Doch der Vater hielt nichts von Joringel.,neutral
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,4,"„Der Junge hat nur Flausen im Kopf“, schimpfte er, obwohl Joringel mit seinen Zaubertricks und seinem Geschick alle im Dorf zum Lachen brachte.",amusement
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,5,Eines Tages wurde das Dorf von einem Raubritter und seinen beiden Kumpanen heimgesucht.,neutral
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,6,"Sie raubten die Einnahmen aus der Wirtschaft, doch Joringel stellte sich ihnen mutig entgegen.",neutral
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,7,"Mit einem geschickten Trick gelang es ihm, dem Ritter die Beute wieder abzunehmen.",neutral
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,8,"Als der Ritter, im Glauben an eine große Beute, das Dorf verließ, fiel Jorinde ihrem Helden um den Hals und küsste ihn vor aller Augen.",neutral
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,9,"Ihr Vater aber tobte vor Wut, und so flohen die beiden Liebenden in den Zauberwald.",neutral
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,10,"Dort begegneten sie einer mächtigen Zauberin, die sich in eine Eule verwandeln konnte.",neutral
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,11,"In ihrer Jugend war sie von einem Mann bitter enttäuscht worden und glaubte nun, es sei ihre Aufgabe, junge Mädchen vor dem Schmerz der Liebe zu bewahren.",sadness
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,12,"Überzeugt, dass auch Joringel Jorinde bald unglücklich machen würde, betäubte sie den Jungen und entführte Jorinde in ihr Schloss.",neutral
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,13,"Dort verwandelte sie das Mädchen in eine Nachtigall und sperrte sie in einen Käfig, wie viele andere Mädchen, die der Liebe abgeschworen hatten.",neutral
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,14,"Joringel erwachte allein im Wald und machte sich auf, seine Geliebte zu retten.",grief
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,15,Doch das Schloss war von einem magischen Kraftfeld geschützt.,realization
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,16,"Auf seiner Suche begegnete er erneut dem Raubritter, der inzwischen seinen Trick durchschaut hatte.",neutral
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,17,"Doch statt Rache zu üben, zeigte der Ritter sich beeindruckt.",neutral
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,18,"Er führte Joringel zu seinen Reichtümern und versuchte, ihn auf seine Seite zu ziehen.",neutral
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,19,"Der Ritter war derselbe Mann, der einst der Zauberin das Herz gebrochen hatte.",neutral
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,20,"Von ihr besaß er eine Zauberblume, die ihm in Gefahr half, aber jedes Mal einen Teil seiner Lebenszeit kostete.",neutral
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,21,Joringel gewann sein Vertrauen und stahl die Blume.,neutral
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,22,Der Ritter und seine Kumpane jagten ihn durch den Wald.,neutral
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,23,"In einem Waldstück traf Joringel auf eine hübsche Gauklerstochter, die ihn bat, mit ihr durch die Welt zu ziehen.",neutral
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,24,Einen Moment lang zögerte er.,disappointment
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,25,"Die Zauberin, die mit Jorinde in Eulengestalt über ihnen schwebte, sah dies und fühlte sich bestätigt: Joringel würde Jorinde vergessen.",neutral
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,26,"Sie ließ ein Gewitter aufziehen, das Joringel an der Weiterreise hinderte.",annoyance
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,27,Doch nach einer Nacht im Zelt der Gauklerstochter entschied er sich für seine wahre Liebe.,realization
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,28,"Mit der Zauberblume gelang es ihm, das Kraftfeld des Schlosses zu durchdringen.",neutral
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,29,"Doch der Preis war hoch: Als er den Innenhof erreichte, war er ein alter Mann geworden.",realization
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,30,Dort sah er unzählige Vogelkäfige.,neutral
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,31,"Mit Hilfe einer Eulenfeder, die Jorinde seit ihrer Entführung bei sich trug, fand er die richtige Nachtigall und befreite sie.",neutral
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,32,"Jorinde erkannte den alten Mann nicht, doch sie folgte ihm zurück ins Dorf.",neutral
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,33,"Unter dem alten Baum, an dem sie sich einst ihre Liebe geschworen hatten, erkannte sie endlich, wer vor ihr stand.",realization
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,34,"Sie nahm die Zauberblume und berührte Joringel — und er verwandelte sich zurück in den jungen Mann, den sie liebte.",neutral
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,35,Sie selbst blieb unverändert.,neutral
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,36,In diesem Moment öffneten sich alle Käfige im Schloss.,surprise
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,37,"Die Vögel flogen hinaus und verwandelten sich in junge Frauen, die jubelnd ins Dorf zurückkehrten.",joy
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,38,"Die Zauberin aber, die den Ritter zuvor in Stein verwandelt hatte, flog als Eule hinterher.",neutral
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,39,"Als sie auf seinem steinernen Arm landete, erstarrte auch sie zu Stein.",neutral
Grimm,Copilot,2011,Grimm,Jorinde und Joringel,40,"So waren Jorinde und Joringel wieder vereint, und ihre Liebe war stärker als jeder Zauber.",love
Grimm,Copilot,2014,Grimm,Die drei Federn,1,"Die drei Federn

Es war einmal ein Fürst namens Gundolf, der des Regierens müde geworden war.",neutral
Grimm,Copilot,2014,Grimm,Die drei Federn,2,"Er hatte drei Söhne: Gerhard, Gebhard und den jüngsten, Gustav.",neutral
Grimm,Copilot,2014,Grimm,Die drei Federn,3,"Die beiden Älteren hielten sich für klug und tüchtig, doch über Gustav spotteten sie nur.",neutral
Grimm,Copilot,2014,Grimm,Die drei Federn,4,"„Dummling“ nannten sie ihn, obwohl er weder dumm noch ungeschickt war — nur still, freundlich und mit einem Herzen, das sich an das Gute erinnerte.",admiration
Grimm,Copilot,2014,Grimm,Die drei Federn,5,"Als Gundolf einen Nachfolger bestimmen wollte, rief er seine Söhne zu sich.",neutral
Grimm,Copilot,2014,Grimm,Die drei Federn,6,"„Wer mir den feinsten Teppich bringt, soll mein Zepter erben.“ Damit sie nicht denselben Weg gingen, warf er drei Federn seines ausgestopften Falken in die Luft.",neutral
Grimm,Copilot,2014,Grimm,Die drei Federn,7,"Eine flog nach Osten, eine nach Westen — und die dritte sank still in den Wald.",neutral
Grimm,Copilot,2014,Grimm,Die drei Federn,8,"Gerhard und Gebhard folgten ihren Federn, trafen sich bald wieder und beschlossen, im Wirtshaus einzukehren.",neutral
Grimm,Copilot,2014,Grimm,Die drei Federn,9,Gustav hingegen folgte seiner Feder bis zu einer kleinen Höhle.,neutral
