Author,Type,Year,OriginalAuthor,Title,SentenceNr,Sentence,Emotion
Andersen,Original,1835,Andersen,Däumelinchen,65,"Sie
flocht sich ein Bett aus Grashalmen und hing es unter
einem Klettenblatte auf, so war sie vor dem Regen
geschätzt, sie pflückte das Süße der Blumen zur Speise
und trank vom Tau, der jeden Morgen auf den Blättern
lag.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,66,So vergingen Sommer und Herbst.,neutral
Andersen,Original,1835,Andersen,Däumelinchen,67,"Aber nun kam
der Winter, der kalte, lange Winter.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,68,"Alle Vögel, die so
schön vor ihr gesungen hatten, flogen davon, Bäume
und Blumen verdorrten; das große Klettenblatt, unter
dem sie gewohnt hatte, schrumpfte zusammen, und es
blieb nichts als ein gelber, verwelkter Stengel zurück.",admiration
Andersen,Original,1835,Andersen,Däumelinchen,69,"Däumelinchen fror schrecklich, denn ihre Kleider
waren entzwei, und sie war selbst so fein und klein, sie
mußte erfrieren.",admiration
Andersen,Original,1835,Andersen,Däumelinchen,70,"Es fing an zu schneien, und jede
Schneeflocke, die auf sie fiel, war, als wenn man auf
uns eine ganze Schaufel voll wirft, denn wir sind groß,
und sie war nur einen halben Finger lang.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,71,"Da hüllte sie
sich in ein verdorrtes Blatt ein, aber das wollte nicht
wärmen; sie zitterte vor Kälte.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,72,"Dicht vor dem Walde, wohin sie nun gekommen war,
lag ein großes Kornfeld.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,73,"Das Korn war schon lange
abgeschnitten, nur die nackten, trockenen Stoppeln
standen aus der gefrorenen Erde hervor.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,74,"Sie waren
gerade wie ein ganzer Wald für sie zu durchwandern,
und sie zitterte vor Kälte!",neutral
Andersen,Original,1835,Andersen,Däumelinchen,75,"Da gelangte sie vor die Tür
der Feldmaus, die ein kleines Loch unter den
Kornstoppeln hatte.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,76,"Da wohnte die Feldmaus warm
und gut, hatte die ganze Stube voll Korn, eine
herrliche Küche und Speisekammer.",admiration
Andersen,Original,1835,Andersen,Däumelinchen,77,"Das arme
Däumelinchen stellte sich in die Tür, gerade wie jedes
andere arme Bettelmädchen, und bat um ein kleines
Stück von einem Gerstenkorn, denn sie hatte seit zwei
Tagen nicht das mindeste zu essen gehabt.",sadness
Andersen,Original,1835,Andersen,Däumelinchen,78,"""Du kleines Wesen!""",neutral
Andersen,Original,1835,Andersen,Däumelinchen,79,"sagte die Feldmaus, denn im
Grunde war es eine gute alte Feldmaus, ""komm herein
in meine warme Stube und iß mit mir!""",neutral
Andersen,Original,1835,Andersen,Däumelinchen,80,"Da ihr nun Däumelinchen gefiel, sagte sie: ""Du kannst
den Winter über bei mir bleiben, aber du mußt meine
Stube sauber und rein halten und mir Geschichten
erzählen, denn die liebe ich sehr.""",love
Andersen,Original,1835,Andersen,Däumelinchen,81,"Däumelinchen tat,
was die gute alte Feldmaus verlangte, und hatte es über
die lange Winterzeit hinweg außerordentlich gut.",admiration
Andersen,Original,1835,Andersen,Däumelinchen,82,"""Nun werden wir bald Besuch erhalten!""",excitement
Andersen,Original,1835,Andersen,Däumelinchen,83,"sagte die
Feldmaus.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,84,"""Mein Nachbar pflegt mich wöchentlich
einmal zu besuchen.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,85,"Er steht sich noch besser als ich,
hat große Säle und trägt einen schönen, schwarzen
Samtpelz!",admiration
Andersen,Original,1835,Andersen,Däumelinchen,86,"Wenn du den zum Manne bekommen
könntest, so wärest du gut versorgt; aber er kann nicht
sehen.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,87,"Du mußt ihm, wenn er unser Gast ist, die
niedlichsten Geschichten erzählen, die du weißt!""",admiration
Andersen,Original,1835,Andersen,Däumelinchen,88,"Aber darum kümmerte sich Däumelinchen nicht, sie
mochte den Nachbar gar nicht haben, denn er war ein
Maulwurf.",annoyance
Andersen,Original,1835,Andersen,Däumelinchen,89,"Er kam und stattete den Besuch in seinem
schwarzen Samtpelz ab.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,90,"Er sei reich und gelehrt, sägte
die Feldmaus; seine Wohnung war auch zwanzigmal
größer als die der Feldmaus.",admiration
Andersen,Original,1835,Andersen,Däumelinchen,91,"Gelehrsamkeit besaß er,
aber die Sonne und die schönen Blumen mochte er gar
nicht leiden, von beiden sprach er schlecht, denn er
hatte sie noch nie gesehen.",disapproval
Andersen,Original,1835,Andersen,Däumelinchen,92,"Däumelinchen mußte
singen, und sie sang: ""Maikäfer flieg!""",neutral
Andersen,Original,1835,Andersen,Däumelinchen,93,"und: ""Wer will
unter die Soldaten.""",neutral
Andersen,Original,1835,Andersen,Däumelinchen,94,"Da wurde der Maulwurf der
schönen Stimme wegen in sie verliebt, aber er sagte
nichts, er war ein besonnener Mann.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,95,"Er hatte sich vor kurzem einen langen Gang durch die
Erde von seinem bis zu ihrem Hause gegraben; in
diesem erhielten die Feldmaus und Däumelinchen die
Erlaubnis, zu spazieren, soviel sie wollten.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,96,"Aber er bat
sie, sich nicht vor dem toten Vogel zu fürchten, der in
dem Gange liege.",caring
Andersen,Original,1835,Andersen,Däumelinchen,97,"Es war ein ganzer Vogel mit Federn
und Schnabel, der sicher erst kürzlich gestorben und
nun begraben war, gerade da, wo er seinen Gang
gemacht hatte.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,98,"Der Maulwurf nahm nun ein Stück faules Holz ins
Maul, denn das schimmert ja wie Feuer im Dunkeln,
ging voran und leuchtete ihnen in dem langen, dunklen
Gange.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,99,"Als sie dahin kamen, wo der tote Vogel lag,
stemmte der Maulwurf seine breite Nase gegen die
Decke und stieß die Erde auf, so daß es ein großes
Loch gab und das Licht hindurchscheinen konnte.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,100,"Mitten auf dem Fußboden lag eine tote Schwalbe, die
schönen Flügel fest an die Seite gedrückt, die Füße
und den Kopf unter die Federn gezogen; der arme
Vogel war sicher vor Kälte gestorben.",sadness
Andersen,Original,1835,Andersen,Däumelinchen,101,"Das tat
Däumelinchen leid, sie hielt viel von allen kleinen
Vögeln, sie hatten ja den ganzen Sommer so schön vor

ihr gesungen und gezwitschert.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,102,"Aber der Maulwurf
stieß ihn mit seinen kurzen Beinen und sagte: ""Nun
pfeift er nicht mehr!",neutral
Andersen,Original,1835,Andersen,Däumelinchen,103,"Es muß doch erbärmlich sein, als
kleiner Vogel geboren zu werden!",sadness
Andersen,Original,1835,Andersen,Däumelinchen,104,"Gott sei Dank, daß
keins von meinen Kindern das wird; ein solcher Vogel
hat ja außer seinem Quivit nichts und muß im Winter
verhungern!""",gratitude
Andersen,Original,1835,Andersen,Däumelinchen,105,"""Ja, das mögt Ihr als vernünftiger Mann wohl sagen,""
erwiderte die Feldmaus.",approval
Andersen,Original,1835,Andersen,Däumelinchen,106,"""Was hat der Vogel für all
sein Quivit, wenn der Winter kommt?",curiosity
Andersen,Original,1835,Andersen,Däumelinchen,107,"Er muß hungern
und frieren; doch das soll wohl ganz besonders
vornehm sein!""",neutral
Andersen,Original,1835,Andersen,Däumelinchen,108,"Däumelinchen sagte gar nichts; aber als die beiden
andern dem Vogel den Rücken wandten, neigte sie
sich herab, schob die Federn beiseite, die den Kopf
bedeckten, und küßte ihn auf die geschlossenen
Augen.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,109,"'Vielleicht war er es, der so hübsch vor mir im
Sommer sang', dachte sie.",admiration
Andersen,Original,1835,Andersen,Däumelinchen,110,"'Wieviel Freude hat er mir
nicht gemacht, der liebe, schöne Vogel'
Der Maulwurf stopfte nun das Loch zu, durch das der
Tag hereinschien, und begleitete dann die Damen nach
Hause.",admiration
Andersen,Original,1835,Andersen,Däumelinchen,111,"Aber nachts konnte Däumelinchen gar nicht
schlafen.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,112,"Da stand sie von ihrem Bette auf und flocht
von Heu einen großen, schönen Teppich.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,113,"Den trug sie
zu dem Vogel, breitete ihn über ihn und legte weiche
Baumwolle, die sie in der Stube der Feldmaus
gefunden hatte, an seine Seiten, damit er in der kalten
Erde warm liegen möge.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,114,"""Lebe wohl, du schöner, kleiner Vogel!""",admiration
Andersen,Original,1835,Andersen,Däumelinchen,115,sagte sie.,neutral
Andersen,Original,1835,Andersen,Däumelinchen,116,"""Lebe wohl und habe Dank für deinen herrlichen
Gesang im Sommer, als alle Bäume grün waren und
die Sonne warm auf uns herabschien!""",gratitude
Andersen,Original,1835,Andersen,Däumelinchen,117,"Dann legte sie
ihr Haupt an des Vogels Brust, erschrak aber zugleich,
denn es war gerade, als ob drinnen etwas klopfte.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,118,"Das
war des Vogels Herz.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,119,"Der Vogel war nicht tot, er lag
nur betäubt da, war nun erwärmt worden und bekam
wieder Leben.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,120,"Im Herbst fliegen alle Schwalben nach den warmen
Ländern fort; aber ist da eine, die sich verspätet, so
friert sie so, daß sie wie tot niederfällt und liegen
bleibt, wo sie hinfällt.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,121,"Und der kalte Schnee bedeckt
sie.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,122,"Däumelinchen zitterte heftig, so war sie erschrocken,
denn der Vogel war ja groß, sehr groß gegen sie; aber
sie faßte doch Mut, legte die Baumwolle dichter um
die arme Schwalbe und holte ein Krauseminzeblatt,
das sie selbst zum Deckblatt gehabt hatte, und legte es
ganz behutsam über den Kopf des Vogels.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,123,"In der nächsten Nacht schlich sie sich wieder zu ihm,

und da war er nun lebendig, aber ganz matt.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,124,"Er konnte
nur einen Augenblick seine Augen öffnen und
Däumelinchen ansehen, die mit einem Stück faulen
Holzes in der Hand, denn eine andere Laterne hatte sie
nicht, vor ihm stand.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,125,"""Ich danke dir, du niedliches, kleines Kind!""",gratitude
Andersen,Original,1835,Andersen,Däumelinchen,126,"sagte die
kranke Schwalbe zu ihr.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,127,"""Ich bin herrlich erwärmt
worden; bald erhalte ich meine Kräfte zurück und kann
dann wieder draußen in dem warmen Sonnenschein
herumfliegen!""",approval
Andersen,Original,1835,Andersen,Däumelinchen,128,"""Oh,"" sagte Däumelinchen, ""es ist kalt draußen, es
schneit und friert!",neutral
Andersen,Original,1835,Andersen,Däumelinchen,129,"Bleib in deinem warmen Bette, ich
werde dich schon pflegen!""",caring
Andersen,Original,1835,Andersen,Däumelinchen,130,"Dann brachte sie der Schwalbe Wasser in einem
Blumenblatt, und diese trank und erzählte ihr, wie sie
ihren einen Flügel an einem Dornbusch gerissen und
deshalb nicht so schnell habe fliegen können wie die
andern Schwalben, die fortgezogen seien, weit fort
nach den warmen Ländern.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,131,"So sei sie zuletzt zur Erde
gef allen.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,132,"Mehr wußte sie nicht, und auch nicht, wie
sie hierhergekommen war.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,133,"Den ganzen Winter blieb sie nun da unten,
Däumelinchen pflegte sie und hatte sie lieb, weder der
Maulwurf noch die Feldmaus erfuhren etwas davon,
denn sie mochten die arme Schwalbe nicht leiden.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,134,"Sobald das Frühjahr kam und die Sonne die Erde
erwärmte, sagte die Schwalbe Däumelinchen, die das
Loch öffnete, das der Maulwurf oben gemacht hatte,
Lebewohl.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,135,"Die Sonne schien herrlich zu ihnen herein,
und die Schwalbe fragte, ob sie mitkommen wolle, sie
könnte auf ihrem Rücken sitzen, sie wollten weit in
den grünen Wald hineinfliegen.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,136,"Aber Däumelinchen
wußte, daß es die alte Feldmaus betrüben würde, wenn
sie sie verließ.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,137,"""Nein, ich kann nicht!""",disapproval
Andersen,Original,1835,Andersen,Däumelinchen,138,sagte Däumelinchen.,neutral
Andersen,Original,1835,Andersen,Däumelinchen,139,"""Lebe
wohl, lebe wohl, du gutes, niedliches Mädchen!""",admiration
Andersen,Original,1835,Andersen,Däumelinchen,140,"sagte
die Schwalbe und flog hinaus in den Sonnenschein.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,141,"Däumelinchen sah ihr nach, und das Wasser trat ihr in
die Augen, denn sie war der armen Schwalbe von
Herzen gut.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,142,"""Quivit, quivit!""",neutral
Andersen,Original,1835,Andersen,Däumelinchen,143,"sang der Vogel und flog in den
grünen Wald.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,144,Däumelinchen war recht betrübt.,neutral
Andersen,Original,1835,Andersen,Däumelinchen,145,"Sie erhielt gar keine
Sonnenschein
Erlaubnis,
hinauszugehen.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,146,"Das Korn, das auf dem Felde über dem
Hause der Feldmaus gesät war, wuchs auch hoch in die
Luft empor; das war ein ganz dichter Wald für das
arme, kleine Mädchen.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,147,"""Nun sollst du im Sommer deine Aussteuer nähen!""",curiosity
Andersen,Original,1835,Andersen,Däumelinchen,148,"warmen

den

in

sagte die Feldmaus zu ihr; denn der Nachbar, der
langweilige Maulwurf in dem schwarzen Samtpelze,
hatte um sie gefreit.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,149,"""Du mußt sowohl Wollen ?",neutral
Andersen,Original,1835,Andersen,Däumelinchen,150,"wie
Leinenzeug haben, denn es darf dir an nichts fehlen,
wenn du des Maulwurfs Frau wirst!""",neutral
Andersen,Original,1835,Andersen,Däumelinchen,151,"Däumelinchen mußte auf der Spindel spinnen, und die
Feldmaus mietete vier Raupen, die Tag und Nacht für
sie webten.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,152,"Jeden Abend besuchte sie der Maulwurf
und sprach dann immer davon, daß, wenn der Sommer
zu Ende gehe, die Sonne lange nicht so warm scheinen
werde, sie brenne da jetzt die Erde fest wie einen
Stein; ja, wenn der Sommer vorbei sei, dann wolle er
mit Däumelinchen Hochzeit halten.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,153,"Aber sie war gar
nicht erfreut darüber, denn
sie mochte den
langweiligen Maulwurf nicht leiden.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,154,"Jeden Morgen,
wenn die Sonne aufging, und jeden Abend, wenn sie
unterging, stahl sie sich zur Tür hinaus, und wenn
dann der Wind die Kornähren trennte, so daß sie den
blauen Himmel erblicken konnte, dachte sie daran, wie
hell und schön es hier draußen sei, und wünschte
sehnlichste die liebe Schwalbe wiederzusehen.",desire
Andersen,Original,1835,Andersen,Däumelinchen,155,"Aber
die kam nicht wieder; sie war gewiß weit weg in den
schönen grünen Wald gezogen.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,156,"Als es nun Herbst wurde, hatte Däumelinchen ihre
ganze Aussteuer fertig.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,157,"""In vier Wochen sollst du Hochzeit halten!""",neutral
Andersen,Original,1835,Andersen,Däumelinchen,158,"sagte die
Feldmaus.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,159,"Aber Däumelinchen weinte und sagte, sie
wolle den langweiligen Maulwurf nicht haben.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,160,"""Schnickschnack!""",neutral
Andersen,Original,1835,Andersen,Däumelinchen,161,sagte die Feldmaus.,neutral
Andersen,Original,1835,Andersen,Däumelinchen,162,"""Werde nicht
widerspenstig, denn sonst werde ich dich mit meinen
weißen Zähnen beißen!",caring
Andersen,Original,1835,Andersen,Däumelinchen,163,"Es ist ja ein schöner Mann,
den du bekommst, und das darfst du nicht vergessen.",admiration
Andersen,Original,1835,Andersen,Däumelinchen,164,"Die Königin selbst hat keinen solchen schwarzen
Samtpelz!",neutral
Andersen,Original,1835,Andersen,Däumelinchen,165,Er hat Küche und Keller voll.,neutral
Andersen,Original,1835,Andersen,Däumelinchen,166,"Danke du
Gott für ihn!""",gratitude
Andersen,Original,1835,Andersen,Däumelinchen,167,Nun sollten sie Hochzeit haben.,neutral
Andersen,Original,1835,Andersen,Däumelinchen,168,"Der Maulwurf war
schon gekommen, Däumelinchen zu holen; sie sollte
bei ihm wohnen, tief unter der Erde, nie an die warme
Sonne herauskommen, denn die mochte er nicht
leiden.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,169,"Das arme Kind war sehr betrübt; sie sollte nun
der schönen Sonne Lebewohl sagen, die sie doch bei
der Feldmaus hatte von der Türe aus sehen dürfen.",sadness
Andersen,Original,1835,Andersen,Däumelinchen,170,"""Lebe wohl, du helle Sonne!""",caring
Andersen,Original,1835,Andersen,Däumelinchen,171,"sagte sie, streckte die
Arme hoch empor und ging auch eine kleine Strecke
weiter vor dem Hause der Feldmaus; denn nun war das
Korn geerntet, und hier standen nur die trockenen
Stoppeln.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,172,"""Lebe wohl, lebe wohl!""",neutral
Andersen,Original,1835,Andersen,Däumelinchen,173,"sagte sie und
schlang ihre Arme um eine kleine rote Blume, die da
stand.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,174,"""Grüße die kleine Schwalbe von mir, wenn du

sie zu sehen bekommst!""",neutral
Andersen,Original,1835,Andersen,Däumelinchen,175,"""Quivit, quivit!""",neutral
Andersen,Original,1835,Andersen,Däumelinchen,176,"ertönte es plötzlich über ihrem Kopfe,
sie sah empor, es war die kleine Schwalbe, die gerade
vorbeikam.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,177,"Sobald sie Däumelinchen erblickte, wurde
sie sehr erfreut; diese erzählte ihr, wie ungern sie den
häßlichen Maulwurf zum Manne haben wolle und daß
sie dann tief unter der Erde wohnen solle, wo nie die
Sonne scheine.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,178,"Sie konnte sich nicht enthalten, dabei
zu weinen.",sadness
Andersen,Original,1835,Andersen,Däumelinchen,179,"""Nun kommt der kalte Winter,"" sagte die kleine
Schwalbe; "" ich fliege weit fort nach den warmen
Ländern, willst du mit mir kommen?",neutral
Andersen,Original,1835,Andersen,Däumelinchen,180,"Du kannst auf
meinem Rücken sitzen!",neutral
Andersen,Original,1835,Andersen,Däumelinchen,181,"Binde dich nur mit deinem
Gürtel fest, dann fliegen wir von dem häßlichen
Maulwurf und seiner dunkeln Stube fort, weit über die
Berge, nach den warmen Ländern, wo die Sonne
schöner scheint als hier, wo es immer Sommer ist und
herrliche Blumen gibt.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,182,"Fliege nur mit, du liebes,
kleines Däumelinchen, die mein Leben gerettet hat, als
ich wie tot in dem dunkeln Erdkeller lag!""",love
Andersen,Original,1835,Andersen,Däumelinchen,183,"""Ja, ich werde mit dir kommen!""",neutral
Andersen,Original,1835,Andersen,Däumelinchen,184,"sagte Däumelinchen
und setzte sich auf des Vogels Rücken, mit den Füßen
auf seinen entfalteten Schwingen.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,185,"Sie band ihren
Gürtel an einer der stärksten Federn fest, und da flog
die Schwalbe hoch in die Luft hinauf, über Wald und
über See, hoch über die großen Berge, wo immer
Schnee liegt.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,186,"Däumelinchen fror in der kalten Luft,
aber darin verkroch sie sich unter des Vogels warme
Federn und streckte nur den kleinen Kopf hervor, um
all die Schönheiten unter sich zu bewundern.",admiration
Andersen,Original,1835,Andersen,Däumelinchen,187,Da kamen sie denn nach den warmen Ländern.,neutral
Andersen,Original,1835,Andersen,Däumelinchen,188,"Dort
schien die Sonne weit klarer als hier, der Himmel war
zweimal so hoch, und an Gräben und Hecken wuchsen
die schönsten grünen und blauen Weintrauben.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,189,"In den
Wäldern hingen Zitronen und Apfelsinen, hier duftete
es von Myrten und Krauseminze, auf den Landstraßen
liefen die niedlichsten Kinder und spielten mit großen,
bunten Schmetterlingen.",admiration
Andersen,Original,1835,Andersen,Däumelinchen,190,"Aber die Schwalbe flog noch
weiter fort, und es wurde schöner und schöner.",admiration
Andersen,Original,1835,Andersen,Däumelinchen,191,"Unter
den herrlichsten grünen Bäumen an dem blauen See
stand ein blendend weißes Marmorschloß aus alten
Zeiten.",admiration
Andersen,Original,1835,Andersen,Däumelinchen,192,"Weinreben rankten sich um die hohen Säulen
empor; ganz oben waren viele Schwalbennester, und in
einem wohnte die Schwalbe, die Däumelinchen trug.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,193,"""Hier ist mein Haus!""",neutral
Andersen,Original,1835,Andersen,Däumelinchen,194,sagte die Schwalbe.,neutral
Andersen,Original,1835,Andersen,Däumelinchen,195,"""Aber willst
du dir nun selbst eine der prächtigsten Blumen, die da
unten wachsen, aussuchen, dann will
ich dich
hineinsetzen, und du sollst es so gut und schön haben,
wie du es nur wünschest!""",neutral
Andersen,Original,1835,Andersen,Däumelinchen,196,"er

nicht

größer

selbst war

""Das ist herrlich!""",admiration
Andersen,Original,1835,Andersen,Däumelinchen,197,"sagte Däumelinchen und klatschte
erfreut in die kleinen Hände.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,198,"Da lag eine große, weiße Marmorsäule, die zu Boden
gefallen und in drei Stücke gesprungen war, aber
zwischen diesen wuchsen die schönsten großen,
weißen Blumen.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,199,"Die Schwalbe flog mit Däumelinchen
hinunter und setzte sie auf eins der breiten Blätter.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,200,Aber wie erstaunte diese!,excitement
Andersen,Original,1835,Andersen,Däumelinchen,201,"Da saß ein kleiner Mann
mitten in der Blume, so weiß und durchsichtig, als
wäre er von Glas; die niedlichste Goldkrone trug er auf
dem Kopfe und die herrlichsten, klaren Flügel an den
Schultern,
als
Däumelinchen.",admiration
Andersen,Original,1835,Andersen,Däumelinchen,202,Es war der Blumenelf.,neutral
Andersen,Original,1835,Andersen,Däumelinchen,203,"In jeder Blume
wohnte so ein kleiner Mann oder eine Frau, aber dieser
war der König ?",curiosity
Andersen,Original,1835,Andersen,Däumelinchen,204,über alle.,neutral
Andersen,Original,1835,Andersen,Däumelinchen,205,"""Gott, wie ist er schön!""",admiration
Andersen,Original,1835,Andersen,Däumelinchen,206,"flüsterte Däumelinchen der
Schwalbe zu.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,207,"Der kleine Prinz erschrak sehr über die
Schwalbe, denn sie war gegen ihn, der so klein und
fein war, ein Riesenvogel; aber als er Däumelinchen
erblickte, wurde er hocherfreut; sie war das schönste
Mädchen, das er je gesehen hatte.",admiration
Andersen,Original,1835,Andersen,Däumelinchen,208,"Deswegen nahm er
seine Goldkrone vom Haupte und setzte sie ihr auf,
fragte, wie sie heiße und ob sie seine Frau werden
wolle, dann solle sie Königin über alle Blumen
werden!",neutral
Andersen,Original,1835,Andersen,Däumelinchen,209,"Ja, das war wahrlich ein anderer Mann als der
Sohn der Kröte und der Maulwurf mit dem schwarzen
Samtpelze.",realization
Andersen,Original,1835,Andersen,Däumelinchen,210,"Sie sagte deshalb ja zu dem herrlichen
Prinzen, und von jeder Blume kam eine Dame oder ein
Herr, so niedlich, daß es eine Lust war; jeder brachte
Däumelinchen ein Geschenk, aber das beste von allen
waren ein Paar schöne Flügel von einer großen,
weißen Fliege; sie wurden Däumelinchen am Rücken
befestigt, und nun konnte sie auch von Blume zu
Blume fliegen.",admiration
Andersen,Original,1835,Andersen,Däumelinchen,211,"Da gab es viel Freude, und die
Schwalbe saß oben in ihrem Neste und sang ihnen vor,
so gut sie konnte; aber im Herzen war sie doch betrübt,
denn sie war Däumelinchen gut und wäre gerne immer
mit ihr zusammen geblieben.",joy
Andersen,Original,1835,Andersen,Däumelinchen,212,"Am liebsten hätte sie
sich daher nie von ihr trennen mögen.",love
Andersen,Original,1835,Andersen,Däumelinchen,213,"""Du sollst nicht Däumelinchen heißen!""",annoyance
Andersen,Original,1835,Andersen,Däumelinchen,214,"sagte der
Blumenelf zu ihr.",neutral
Andersen,Original,1835,Andersen,Däumelinchen,215,"""Das ist ein häßlicher Name, und du
bist schön.",admiration
Andersen,Original,1835,Andersen,Däumelinchen,216,"Wir wollen dich von nun an Maja nennen.""",neutral
Andersen,Original,1835,Andersen,Däumelinchen,217,"""Lebe wohl, lebe wohl!""",neutral
Andersen,Original,1835,Andersen,Däumelinchen,218,"sagte die kleine Schwalbe
und flog wieder fort von den warmen Ländern, weit
weg, nach Deutschland zurück; dort hatte sie ein
kleines Nest über dem Fenster, wo der Mann wohnt,
der Märchen erzählen kann, vor ihm sang sie ""Quivit,
quivit!""",neutral
Andersen,Original,1835,Andersen,Däumelinchen,219,Daher wissen wir die ganze Geschichte.,approval
Andersen,Original,1835,Andersen,Däumelinchen,220,* * *,neutral
Andersen,Copilot,1961,Andersen,Das Kleid,1,"Das Kleid

Es war einmal ein junger Schafhirte namens Jan, der auf einer windgepeitschten Heide lebte, wo die Tage still und die Nächte voller Sterne waren.",neutral
Andersen,Copilot,1961,Andersen,Das Kleid,2,"Sein Vater lag im Sterben, und als der Atem des Alten schon flackerte wie eine verlöschende Kerze, nahm er Jans Hand und legte ihm einen Rubin hinein, rot wie ein Tropfen lebendigen Blutes.",neutral
Andersen,Copilot,1961,Andersen,Das Kleid,3,"„Dieser Stein,“ flüsterte der Vater, „wurde dir in die Wiege gelegt von einem Fremden, den niemand kannte.",neutral
Andersen,Copilot,1961,Andersen,Das Kleid,4,"Er soll dir Glück bringen, wenn die Welt dir nichts mehr lässt.“

Kurz darauf starb der Vater, und der Wucherer des Dorfes nahm Haus, Stall und Feld an sich, wie es der Vertrag verlangte.",grief
Andersen,Copilot,1961,Andersen,Das Kleid,5,"Jan blieb nur der Rubin – und ein Herz, das trotz allem nicht bitter werden wollte.",neutral
Andersen,Copilot,1961,Andersen,Das Kleid,6,"Eines Tages hörte Jan, dass Prinzessin Agnes demjenigen ihre Hand schenken würde, der die drei Dinge erriete, an die sie denke.",neutral
Andersen,Copilot,1961,Andersen,Das Kleid,7,"Doch wer sich irrte, wurde in Stein verwandelt.",neutral
Andersen,Copilot,1961,Andersen,Das Kleid,8,"Jan dachte: Wer nichts besitzt, kann auch nichts verlieren.",neutral
Andersen,Copilot,1961,Andersen,Das Kleid,9,Und so machte er sich auf den Weg.,neutral
Andersen,Copilot,1961,Andersen,Das Kleid,10,In einer kleinen Kirche suchte er nachts Schutz.,neutral
Andersen,Copilot,1961,Andersen,Das Kleid,11,"Dort sah er zwei Räuber, die den aufgebahrten Toten bestehlen wollten.",neutral
Andersen,Copilot,1961,Andersen,Das Kleid,12,"Jan gab ihnen seine einzige Münze, damit sie den Toten in Frieden ließen.",neutral
Andersen,Copilot,1961,Andersen,Das Kleid,13,"Doch später lauerten sie ihm auf, um ihm den Rubin zu rauben.",neutral
