Emotion,Token,Frequency
joy,wert,1
joy,machen.,1
joy,verstand,1
joy,—,10
joy,beim,1
joy,wiederzusehen,1
joy,erzählte,1
joy,lachend,1
joy,all,1
joy,tauschgeschäften,1
joy,spielmann,1
joy,arm,1
joy,gekleidet,1
joy,fröhlicher,1
joy,stimme,1
joy,lass,1
joy,feiern.,1
joy,geschah,1
joy,ganze,3
joy,feierte,1
joy,verbrachten,1
joy,stunden,1
joy,fluss,1
joy,sonnenschein,1
joy,erwarteten,1
joy,moment,2
joy,schien,1
joy,schweigend,1
joy,letzten,1
joy,hemden,1
joy,empfingen,1
joy,söhne,1
joy,unversehrt,1
joy,gealtert,1
joy,heirateten,1
joy,zersprang,1
joy,mercurius,1
joy,entwich,1
joy,jubelnd,2
joy,freiheit,1
joy,magischen,1
joy,tore,1
joy,schlossen,1
joy,atmete,1
joy,gegessen,1
joy,erkennt,1
joy,nie,2
joy,aufgehört,1
joy,träumen,1
joy,bald,2
joy,darauf,1
joy,jubelte,2
joy,treu,1
joy,geblieben,1
joy,isabella,1
joy,errötete,1
joy,hänsel,1
joy,gretel,1
joy,flohen,1
joy,hexenhaus,1
joy,fanden,2
joy,wegen,1
joy,fluchs,1
joy,prophezeiung,2
joy,wilder,1
joy,entglitt,1
joy,lillianas,1
joy,hund,1
joy,gefressen,1
joy,glückliches,1
joy,heiratete,1
joy,pflegeeltern,1
joy,müllerin,1
joy,geehrt,1
joy,erfüllte,1
joy,list,1
joy,güte,1
joy,wenig,1
joy,umarmte,1
joy,heil,1
joy,fiel,1
joy,geheimnisvolle,1
joy,still,1
joy,erhellte,1
joy,fuhren,1
joy,nahmen,1
joy,berufe,1
joy,sang,1
joy,tyrannei,1
joy,vögel,1
joy,flogen,1
joy,verwandelten,1
joy,frauen,1
joy,zurückkehrten,1
joy,gerhards,1
joy,ring,2
joy,verbog,1
joy,fingern,1
joy,fürsten,1
joy,gustavs,1
joy,fast,1
joy,stillstehen,1
joy,komme,1
joy,dorf.,1
joy,aschenputtel,1
joy,namens,1
joy,sophie,2
joy,fröhlichen,1
joy,festes,1
joy,beiden,2
joy,ausgelassen,1
joy,starb,1
joy,ball,1
joy,verschwand,1
joy,mitternacht,1
joy,taube,1
joy,geboten,1
joy,fand,1
joy,endete,1
joy,märchen,1
joy,flammen,1
joy,hüterin,1
joy,hauses,1
joy,reh,1
joy,treuer,1
joy,gefährte,1
joy,zauber,2
joy,bosheit,1
joy,not,1
joy,verkündete,1
joy,edeltraud,1
joy,nichte,1
joy,gleichgültig,1
joy,versuchte,1
joy,amanda,1
joy,hielt,1
joy,jaromír,1
joy,valerie,1
joy,wusste,1
joy,peter,1
joy,verzaubert,1
grief,jörg,1
grief,rettet,1
grief,leben,1
grief,kleinen,1
grief,krakauer,1
grief,jungen,1
grief,stanislaus,1
grief,mutter,3
grief,vater,3
grief,zuvor,1
grief,gestorben,6
grief,tod,9
grief,nimmt,1
grief,daraufhin,1
grief,höhle,2
grief,lebenslichtern,1
grief,barbaras,1
grief,stiefmutter,1
grief,inzwischen,1
grief,verstorben,2
grief,seit,2
grief,gattin,1
grief,luise,1
grief,melancholie,1
grief,verfallen,1
grief,tot,2
grief,schneewittchen,1
grief,“,1
grief,königin,2
grief,spiegel,1
grief,abend,1
grief,befragt,1
grief,bekommt,1
grief,erhoffte,1
grief,antwort,1
grief,schönste,1
grief,ganzen,1
grief,land,1
grief,sei,2
grief,arbeiten,1
grief,rotkäppchens,1
grief,brüder,1
grief,holzfäller,1
grief,familie,1
grief,versorgen,1
grief,brachte,1
grief,seinerzeit,1
grief,fast,1
grief,verstand,1
grief,sechse,1
grief,kommen,1
grief,welt,1
grief,krieg,1
grief,ende,1
grief,gegangen,1
grief,arzt,1
grief,bette,1
grief,kranken,1
grief,kam,1
grief,erblickte,1
grief,füßen,1
grief,mann,1
grief,frohe,1
grief,stunde,1
grief,gehabt,1
grief,seitdem,1
grief,kinder,1
grief,walde,1
grief,gelassen,1
grief,frau,1
grief,stand,1
grief,arme,1
grief,weitgewanderte,1
grief,verlassen,1
grief,setzte,1
grief,nieder,1
grief,weinte,1
grief,helle,1
grief,klang,1
grief,lebens,1
grief,verstummt,1
grief,tages,1
grief,lieblingspferd,1
grief,prinzessin,1
grief,leonora,1
grief,rettete,1
grief,gewann,1
grief,wohlwollen,1
grief,cinderella,1
grief,mädchen,1
grief,namens,1
grief,ella,1
grief,früh,1
grief,führte,2
grief,voller,1
grief,tausend,1
grief,lichter,1
grief,menschenleben,1
grief,heimkam,1
grief,unschuldiges,1
grief,kind,1
grief,könig,3
grief,erschrak,1
grief,trotz,1
grief,sohnes,1
grief,kurz,1
grief,darauf,1
grief,starb,1
grief,joringel,1
grief,erwachte,1
grief,allein,1
grief,wald,1
grief,machte,1
grief,geliebte,1
grief,retten,1
grief,königreich,1
grief,alte,1
grief,fürst,1
grief,alfons,1
grief,regierung,1
grief,kümmerte,1
grief,mehr,1
grief,karpfen,1
grief,reich,1
grief,wurde,1
grief,tode,1
grief,verurteilt,1
grief,erzählte,1
grief,schuld,1
grief,prinzen,1
grief,jindrich,1
desire,frisch,1
desire,angetraute,1
desire,paar,1
desire,königreich,3
desire,verlassen,1
desire,grenzfluss,1
desire,überqueren,1
desire,mädchen,5
desire,rosenhecke,1
desire,vernichten,1
desire,thronerbe,1
desire,erblickt,2
desire,tages,3
desire,figur,1
desire,sagenumwobenen,1
desire,goldenen,2
desire,jungfrau,2
desire,mahalena,1
desire,möchte,6
desire,gewinnen,1
desire,wenigstens,1
desire,goldene,1
desire,federn,1
desire,ergattern,1
desire,etwa,1
desire,woche,1
desire,zurückkommen,1
desire,prinzessin,4
desire,susanne,1
desire,heiraten,4
desire,versichert,1
desire,erscheint,1
desire,jüngste,1
desire,bittet,1
desire,königlichen,1
desire,vater,2
desire,frist,1
desire,jahres,1
desire,clothilde,1
desire,künftige,1
desire,frau,5
desire,prinzen,2
desire,zukünftige,1
desire,königin,2
desire,sehen,3
desire,meistere,1
desire,schier,1
desire,unlösbaren,1
desire,aufgaben,1
desire,graf,1
desire,freiheit,1
desire,respekt,1
desire,anerkennung,1
desire,geben,1
desire,ansonsten,1
desire,stirbt,1
desire,widerwillig,1
desire,tränen,1
desire,erfüllt,1
desire,wunsch,6
desire,köchin,1
desire,verneint,1
desire,gewünscht,2
desire,mann,5
desire,goldenem,1
desire,herzen,3
desire,finde,1
desire,schon,2
desire,nächsten,1
desire,tag,1
desire,lässt,2
desire,rufen,1
desire,gewand,1
desire,fertig,1
desire,cinderella,3
desire,traum,2
desire,gerne,1
desire,selber,2
desire,kleider,2
desire,schneidern,1
desire,eigenen,1
desire,laden,1
desire,verkaufen,1
desire,prinz,2
desire,wiedersehen,2
desire,sogar,2
desire,schuh,2
desire,anprobieren,2
desire,glück,3
desire,suchen,2
desire,suche,1
desire,beim,3
desire,kampf,1
desire,drachen,1
desire,behilflich,1
desire,eltern,1
desire,geldversorgung,1
desire,eingestellt,1
desire,naveen,1
desire,reiche,2
desire,schönheit,1
desire,süden,1
desire,usa,1
desire,hoffnung,3
desire,kuss,1
desire,könne,2
desire,aurora,1
desire,fluch,1
desire,bewahren,1
desire,versetzt,1
desire,maleficent,1
desire,tiefen,1
desire,schlaf,1
desire,bringt,1
desire,burg,1
desire,ort,1
desire,wirklichkeit,1
desire,verheiraten,1
desire,glücklich,1
desire,könig,7
desire,gedanken,1
desire,vermählung,1
desire,tochter,1
desire,anschlag,1
desire,königsmacht,1
desire,garten,1
desire,wandert,1
desire,sinn,1
desire,daseins,1
desire,nachdenkt,1
desire,feder,1
desire,geliebten,1
desire,pfauen,1
desire,wasser,1
desire,gleiten,1
desire,menschen,1
desire,finden,2
desire,versteht,1
desire,schwarze,1
desire,wünscht,2
desire,macht,1
desire,blonde,1
desire,wissen,1
desire,liebe,2
desire,naht,1
desire,kaufmann,1
desire,sausewind,1
desire,fragt,1
desire,listig,1
desire,helfen,1
desire,rapunzel,1
desire,wünschten,1
desire,lange,2
desire,vergeblich,1
desire,kind,2
desire,endlich,2
desire,machte,2
desire,gott,1
desire,erfüllen,1
desire,ließ,1
desire,großes,1
desire,fest,1
desire,anstellen,1
desire,ladete,1
desire,nähe,1
desire,ferne,1
desire,heiratslustigen,1
desire,männer,1
desire,wären,2
desire,dabei,1
desire,'ich,2
desire,weiß,1
desire,recht,1
desire,sprach,1
desire,setzte,1
desire,scherz,1
desire,hinzu,1
desire,hätte,2
desire,wohl,1
desire,lust,2
desire,ausfindig,1
desire,königstöchter,1
desire,schuhe,1
desire,vertanzen,1
desire,danach,1
desire,sieben,3
desire,raben,1
desire,söhne,1
desire,immer,2
desire,töchterchen,1
desire,sichs,1
desire,wünschte,4
desire,gab,1
desire,gute,1
desire,kinde,1
desire,wies,1
desire,welt,2
desire,kam,3
desire,wars,1
desire,bärenhäuter,1
desire,abends,1
desire,allein,2
desire,saß,1
desire,jahre,1
desire,herum,2
desire,hörte,1
desire,nebenzimmer,1
desire,lautes,1
desire,jammern,1
desire,diener,1
desire,schlug,1
desire,bat,2
desire,pferd,2
desire,reisegeld,1
desire,weile,1
desire,darin,1
desire,ziehen,1
desire,voll,1
desire,freude,1
desire,brachte,1
desire,könige,1
desire,erwartete,1
desire,verheißenen,1
desire,lohn,1
desire,gewähren,1
desire,stand,1
desire,kater,1
desire,küche,1
desire,schlosses,1
desire,herd,1
desire,wärmte,1
desire,kutscher,1
desire,fluchte,1
desire,``,1
desire,wünsche,1
desire,wäre,3
desire,henker,1
desire,fisch,1
desire,herauszog,1
desire,gib,1
desire,bettuch,1
desire,leiche,1
desire,einhüllen,1
desire,hund,1
desire,verscharren,1
desire,'',1
desire,brüderchen,1
desire,menschliche,1
desire,gestalt,1
desire,gehabt,1
desire,herrliches,1
desire,leben,2
desire,truthahn,1
desire,ganz,1
desire,blume,1
desire,pflückte,1
desire,fühlte,1
desire,weder,1
desire,furcht,1
desire,zweifel,1
desire,heilung,1
desire,bringen,1
desire,verlangte,1
desire,mehr,2
desire,–,1
desire,erfüllte,1
desire,suchte,1
desire,sorgenfrei,1
desire,tiana,1
desire,zauberer,1
desire,stellte,1
desire,lockte,1
desire,sehnlichsten,1
desire,prachtvollen,1
desire,gasthaus,1
desire,ella,1
desire,trug,1
desire,heimlichen,1
desire,schöne,1
desire,nähen,1
desire,schneider,1
desire,land,1
desire,fertigen,1
desire,wusste,1
desire,sahen,1
desire,felix,1
desire,geschenk,1
desire,himmels,1
desire,kleidete,1
desire,junge,1
desire,ritt,1
desire,bursche,1
desire,oft,1
desire,schwarzer,1
desire,reiter,1
desire,schmiede,1
desire,hilfe,1
desire,hofmeister,1
desire,gern,1
desire,geworden,1
desire,amanda,1
desire,begehrte,1
desire,fand,1
desire,jungen,1
desire,soldaten,1
desire,puppenspieler,1
desire,namens,1
desire,anton,1
disgust,dreckig,1
disgust,gewordenes,1
disgust,kleid,2
disgust,versucht,1
disgust,daraufhin,1
disgust,fluss,1
disgust,waschen,1
disgust,kleine,2
disgust,raupe,1
disgust,reagiert,1
disgust,ekel,1
disgust,raben,1
disgust,gustav,1
disgust,redet,1
disgust,herablassend,1
disgust,diesmal,1
disgust,bart,2
disgust,bärenfalle,1
disgust,geraten,1
disgust,kaum,3
disgust,rühren,1
disgust,zornig,1
disgust,schreit,1
disgust,spiegel,1
disgust,„,9
disgust,nein,4
disgust,nichtssagende,1
disgust,antwort,1
disgust,nimmt,2
disgust,hand,1
disgust,ring,1
disgust,steckt,1
disgust,maßen,1
disgust,dankbar,1
disgust,–,3
disgust,trotz,1
disgust,ekels,1
disgust,hause,1
disgust,wald,3
disgust,fällt,1
disgust,frederick,1
disgust,scheuenden,1
disgust,pferd,2
disgust,bricht,1
disgust,bein,1
disgust,jagen,1
disgust,hirschen,1
disgust,immer,2
disgust,tiefer,1
disgust,lockt,1
disgust,scheut,1
disgust,kleiner,1
disgust,zwerg,2
disgust,steht,1
disgust,sagt,1
disgust,reich,1
disgust,gehöre,1
disgust,verschwinden,1
disgust,solle,1
disgust,schreiend,1
disgust,müller,1
disgust,müllerin,1
disgust,gefunden,1
disgust,sohn,1
disgust,angenommen,1
disgust,schwemmling,1
disgust,genannt,1
disgust,großmutter,2
disgust,hast,1
disgust,entsetzlich,1
disgust,großes,1
disgust,maul,1
disgust,“,10
disgust,besser,1
disgust,fressen,1
disgust,tönt,1
disgust,bett,2
disgust,her,1
disgust,verschlingt,1
disgust,wolf,3
disgust,arme,2
disgust,mädchen,2
disgust,sehen,2
disgust,schnarchend,1
disgust,liegen,1
disgust,fuchs,1
disgust,verkleidet,1
disgust,armer,1
disgust,jäger,2
disgust,erschleicht,1
disgust,rotkäppchens,1
disgust,vertrauen,1
disgust,rauben,1
disgust,deren,2
disgust,kind,3
disgust,lassen,1
disgust,aussehen,2
disgust,hätte,3
disgust,baby,1
disgust,ermordet,1
disgust,rotkäppchen,2
disgust,kommt,1
disgust,seltsam,1
disgust,allerdings,1
disgust,vermummten,1
disgust,gestalt,2
disgust,getötet,1
disgust,joringel,1
disgust,sah,3
disgust,ward,2
disgust,bös,4
disgust,schalt,1
disgust,spie,1
disgust,gift,1
disgust,galle,1
disgust,konnte,1
disgust,zwei,1
disgust,schritte,2
disgust,kommen,1
disgust,wusste,1
disgust,böses,1
disgust,tier,2
disgust,fürchtete,1
disgust,gerissen,1
disgust,habt,2
disgust,dünnen,1
disgust,röckchen,1
disgust,überall,1
disgust,zerfetzt,1
disgust,durchlöchert,1
disgust,unbeholfenes,1
disgust,täppisches,1
disgust,gesindel,1
disgust,seid,1
disgust,nahm,2
disgust,sack,1
disgust,edelsteinen,1
disgust,schlüpfte,1
disgust,felsen,1
disgust,höhle,1
disgust,unbarmherzig,1
disgust,rapunzel,1
disgust,wüstenei,1
disgust,brachte,1
disgust,großem,1
disgust,jammer,1
disgust,elend,1
disgust,leben,1
disgust,freude,1
disgust,groß,1
disgust,schmächtig,1
disgust,klein,1
disgust,wegen,1
disgust,schwachheit,1
disgust,nothtaufe,1
disgust,eilig,1
disgust,lief,2
disgust,mond,1
disgust,gar,2
disgust,kalt,1
disgust,grausig,1
disgust,merkte,2
disgust,sprach,2
disgust,rieche,2
disgust,menschenfleisch.,1
disgust,machte,1
disgust,geschwind,1
disgust,fort,2
disgust,kam,1
disgust,sternen,1
disgust,freundlich,1
disgust,gut,1
disgust,saß,1
disgust,besondern,1
disgust,stühlchen,1
disgust,ersten,1
disgust,jahr,1
disgust,ging,2
disgust,leidlich,1
disgust,zweiten,2
disgust,schon,2
disgust,ungeheuer,1
disgust,haar,1
disgust,bedeckte,1
disgust,fast,1
disgust,ganze,1
disgust,gesicht,4
disgust,glich,1
disgust,stück,1
disgust,grobem,1
disgust,filztuch,1
disgust,finger,1
disgust,krallen,1
disgust,schmutz,2
disgust,bedeckt,2
disgust,kresse,1
disgust,hinein,1
disgust,gesät,1
disgust,aufgegangen,1
disgust,wäre,2
disgust,häßlich,1
disgust,gewöhnen.,1
disgust,jüngste,1
disgust,lieber,1
disgust,vater,1
disgust,guter,1
disgust,mann,1
disgust,not,1
disgust,geholfen,1
disgust,dafür,1
disgust,braut,1
disgust,versprochen,1
disgust,wort,1
disgust,gehalten,2
disgust,werden.,1
disgust,schade,1
disgust,bärenhäuters,1
disgust,haaren,1
disgust,herz,1
disgust,leibe,1
disgust,lachte,1
disgust,worte,2
disgust,hörte,2
disgust,seltsame,1
disgust,sitte,1
disgust,zunge,1
disgust,berührt,1
disgust,fenster,2
disgust,seltsames,1
disgust,gewisper,1
disgust,feinen,1
disgust,stimmen,1
disgust,könig,3
disgust,stellte,1
disgust,fußspitzen,1
disgust,schulter,1
disgust,versteckte,2
disgust,selber,1
disgust,schlich,1
disgust,herum,1
disgust,lauerte,1
disgust,``,1
disgust,halt,1
disgust,sagte,1
disgust,bösen,1
disgust,gedanken,1
disgust,licht,1
disgust,gebe,1
disgust,eher,1
disgust,beiden,1
disgust,füßen,1
disgust,erdboden,1
disgust,stehe.,1
disgust,geriet,1
disgust,hexe,2
disgust,wut,1
disgust,ließ,3
disgust,hinab,2
disgust,brunnen,1
disgust,fallen,2
disgust,darum,1
disgust,staubig,1
disgust,schmutzig,2
disgust,aussah,1
disgust,nannten,1
disgust,aschenputtel,1
disgust,gottlos,1
disgust,schwert,2
disgust,hieb,1
disgust,haupt,1
disgust,ab,1
disgust,fasste,2
disgust,jungfrau,1
disgust,arm,1
disgust,trug,1
disgust,berg,1
disgust,dunkel,1
disgust,anlangte,1
disgust,setzte,1
disgust,hof,1
disgust,stein,1
disgust,fing,1
disgust,husten,1
disgust,alte,1
disgust,brustkranke,1
disgust,frau,1
disgust,rieb,1
disgust,hände,1
disgust,fröre,1
disgust,hänsel,1
disgust,grethel,1
disgust,erschraken,1
disgust,gewaltig,1
disgust,ließen,1
disgust,händen,1
disgust,hielten,1
disgust,schweinehändler,1
disgust,schüttelte,1
disgust,mitleidig,1
disgust,kopf,1
disgust,stürzte,1
disgust,dunkle,2
disgust,herein,1
disgust,feenmacht,1
disgust,seit,1
disgust,langer,1
disgust,zeit,1
disgust,schatten,1
disgust,lebte,1
disgust,königshaus,1
disgust,gram,1
disgust,bald,1
disgust,darauf,1
disgust,wurde,2
disgust,hochzeit,1
disgust,böse,2
disgust,stiefmutter,1
disgust,samt,1
disgust,töchtern,1
disgust,mussten,1
disgust,scham,1
disgust,verbergen,1
disgust,nacht,1
disgust,prinzessinnen,1
disgust,hastiger,1
disgust,dränge,1
disgust,unsichtbare,1
disgust,uhr,1
disgust,vorwärts,1
disgust,flüsterte,1
disgust,düstere,1
disgust,äste,2
disgust,brechen,1
disgust,verwandelte,2
disgust,fels,1
disgust,holz,1
disgust,werkzeug,1
disgust,mut,2
disgust,jungen,1
disgust,zerstören,1
disgust,schlimmsten,1
disgust,trieb,1
disgust,nachbarland,1
disgust,imker,1
disgust,bot,1
disgust,brot,1
disgust,stolperte,1
disgust,zerbrach,1
disgust,honiggefäß,1
disgust,ruinierte,1
disgust,feines,1
disgust,schlug,1
disgust,eindringling,1
disgust,krug,1
disgust,nieder,1
disgust,krone,1
disgust,erzählte,1
disgust,gefahren,1
disgust,waldes,1
disgust,besonders,1
disgust,augen,1
disgust,grün,1
disgust,funkelten,1
disgust,giftige,1
disgust,steine,1
disgust,stimme,1
disgust,tief,1
disgust,stärksten,1
disgust,erzittern,1
disgust,prinzessin,1
disgust,verschmähte,1
disgust,trat,1
disgust,spott,1
disgust,schärfer,1
disgust,teufel,1
disgust,menschen,1
disgust,bärenfell,1
disgust,zottelig,1
disgust,stinkend,1
disgust,wiederzuerkennen,1
disgust,tages,1
disgust,kutsche,1
disgust,fuhr,1
disgust,brach,1
disgust,rad,1
disgust,pferde,2
disgust,scheuten,1
disgust,zeigte,1
disgust,wahres,1
disgust,hässliches,1
disgust,stieß,1
disgust,zurück,1
disgust,tiefe,1
disgust,nie,1
disgust,gesehen,1
disgust,halbmondkette,1
disgust,magie,1
disgust,barg,1
disgust,verhexte,1
disgust,munkelte,1
disgust,bestie,1
disgust,streife,1
disgust,umher,1
disgust,alt,1
disgust,hässlich,1
disgust,schwarze,1
disgust,seele,1
disgust,entfachte,1
disgust,steppenbrand,1
disgust,hetzte,1
disgust,wilde,1
disgust,helden,1
disgust,sprangen,1
disgust,rücken,1
disgust,entkamen,1
disgust,feuer,1
disgust,volksfest,1
disgust,tanzen,1
disgust,zerlumpt,1
disgust,stank,1
caring,sei,3
caring,einzige,1
caring,bedeute,1
caring,beteuert,1
caring,liebe,3
caring,erklärt,1
caring,trotz,1
caring,verkleidungen,1
caring,immer,4
caring,gleiche,1
caring,geblieben,1
caring,marie,2
caring,inzwischen,1
caring,frau,3
caring,holle,1
caring,wunderschönes,1
caring,kleid,1
caring,geschenkt,2
caring,bekommen,1
caring,ganz,1
caring,besonderen,1
caring,aufgabe,1
caring,betreut,1
caring,worden,1
caring,salomon,1
caring,ermahnt,1
caring,dorfbewohner,1
caring,daher,2
caring,besonderer,1
caring,vorsicht,2
caring,dorf,1
caring,sofort,2
caring,abriegeln,1
caring,lassen,3
caring,elise,1
caring,hilft,2
caring,flucht,1
caring,pferd,3
caring,behilflich,2
caring,verfolger,1
caring,abschütteln,1
caring,not,2
caring,geratenen,1
caring,tieren,1
caring,helfen,4
caring,daraufhin,1
caring,dankbar,1
caring,verraten,1
caring,„,27
caring,verloren,1
caring,“,33
caring,prinzessin,3
caring,nächsten,1
caring,tag,1
caring,schlossteich,1
caring,spielt,1
caring,abermals,1
caring,hilferufe,1
caring,hört,1
caring,entdeckt,1
caring,frosch,1
caring,macht,2
caring,sorgen,2
caring,leben,7
caring,schlange,1
caring,entdecken,1
caring,mikeš,1
caring,tages,2
caring,schwarzen,1
caring,reiter,1
caring,pferdehuf,1
caring,elvira,2
caring,deren,2
caring,appetit,1
caring,gebäck,1
caring,birnenförmige,1
caring,figur,1
caring,beschert,1
caring,gewicht,1
caring,nimmt,1
caring,fragwürdigen,1
caring,rat,3
caring,mentorin,1
caring,bandwurm,1
caring,nehmen,1
caring,mutter,4
caring,schneidet,1
caring,kurzerhand,1
caring,bauch,1
caring,wolfes,1
caring,rettet,1
caring,lebenden,1
caring,kinder,1
caring,füllt,1
caring,wolfsbauch,1
caring,wackersteinen,1
caring,schon,3
caring,großer,1
caring,sorge,4
caring,wasser,5
caring,lebens,3
caring,könig,10
caring,ansgar,1
caring,leidet,1
caring,unheilbaren,1
caring,krankheit,1
caring,hält,2
caring,zeit,1
caring,gekommen,1
caring,gedanken,1
caring,nachfolge,1
caring,springt,1
caring,beruhigen,1
caring,retten,2
caring,gerade,1
caring,nötigste,1
caring,dinge,1
caring,sollen,1
caring,liebsten,1
caring,finden,1
caring,flora,1
caring,dabei,2
caring,pflanzen,1
caring,kommunizieren,1
caring,ranke,1
caring,wachsen,1
caring,lässt,1
caring,königlichen,1
caring,läufer,1
caring,fall,1
caring,bringt,2
caring,unterwegs,1
caring,erscheint,1
caring,schwemmling,1
caring,schicksalsgöttin,1
caring,schützend,2
caring,hand,2
caring,brief,1
caring,gunsten,1
caring,verändert,1
caring,kleine,1
caring,mädchen,2
caring,gut,3
caring,haushalt,1
caring,freunde,1
caring,mäuse,1
caring,vögel,1
caring,stelle,1
caring,cinderella,1
caring,pferdchen,1
caring,prinzen,2
caring,zauberhöhle,1
caring,mahnt,1
caring,bremst,1
caring,drängen,1
caring,wachen,1
caring,müssen,1
caring,hilfe,2
caring,eilen,1
caring,tod,1
caring,dritten,1
caring,hexe,1
caring,cthonia,1
caring,besorgt,1
caring,ruft,1
caring,gretel,1
caring,telefon,1
caring,großmutter,1
caring,lockt,1
caring,zurück,1
caring,hause,2
caring,weiten,1
caring,reise,1
caring,verhetzte,1
caring,ocik,2
caring,stück,1
caring,begleiten,1
caring,einsamer,1
caring,gegend,1
caring,umbringen,1
caring,fürchtet,1
caring,schicksal,1
caring,geliebten,1
caring,köhlersohnes,1
caring,bleibt,1
caring,klug,1
caring,umsichtig,1
caring,weiß,1
caring,grausamen,1
caring,verblendeten,1
caring,vater,4
caring,hinzuhalten,1
caring,bärenhäuter,1
caring,junger,2
caring,kerl,1
caring,ließ,2
caring,soldat,1
caring,anwerben,1
caring,hielt,1
caring,tapfer,2
caring,vorderste,1
caring,blaue,2
caring,bohnen,1
caring,regnete,1
caring,bett,2
caring,kam,1
caring,sprach,10
caring,getreuester,1
caring,johannes,3
caring,fühle,1
caring,ende,1
caring,heran,1
caring,naht,1
caring,sohn,2
caring,jungen,2
caring,jahren,1
caring,raten,1
caring,weiss,1
caring,versprichst,1
caring,unterrichten,1
caring,wissen,1
caring,pflegevater,1
caring,augen,1
caring,ruhe,1
caring,schließen.,1
caring,antwortete,4
caring,getreue,1
caring,verlassen,1
caring,treue,2
caring,dienen,1
caring,wenns,1
caring,kostet.,1
caring,sagte,3
caring,alte,2
caring,sterb,1
caring,getrost,1
caring,frieden.,1
caring,tode,1
caring,sollst,4
caring,ganze,1
caring,schloss,2
caring,zeigen,2
caring,kammern,1
caring,säle,1
caring,gewölbe,1
caring,schätze,1
caring,darin,1
caring,liegen,1
caring,letzte,1
caring,kammer,1
caring,langen,1
caring,gange,1
caring,worin,1
caring,bild,2
caring,königstochter,2
caring,goldenen,2
caring,dache,1
caring,verborgen,1
caring,steht,1
caring,erblickt,1
caring,heftige,1
caring,empfinden,1
caring,ohnmacht,1
caring,niederfallen,1
caring,ihretwegen,1
caring,große,1
caring,gefahren,1
caring,geraten,1
caring,davor,1
caring,hüten.,1
caring,nochmals,1
caring,alten,2
caring,darauf,1
caring,gegeben,1
caring,ward,1
caring,still,1
caring,legte,1
caring,haupt,1
caring,kissen,1
caring,starb,1
caring,hast,2
caring,drei,3
caring,haare,1
caring,teufel,1
caring,fragen,1
caring,gesagt,1
caring,wohl,3
caring,gehört,2
caring,haben.,1
caring,ja,1
caring,wills,1
caring,behalten.,1
caring,geholfen,1
caring,kannst,1
caring,wege,1
caring,ziehen.,1
caring,bedankte,1
caring,verließ,1
caring,hölle,1
caring,vergnügt,1
caring,geglückt,1
caring,bleib,1
caring,arbeit,1
caring,ordentlich,1
caring,tun,2
caring,willst,1
caring,dirs,2
caring,gehn,1
caring,besorgte,1
caring,zufriedenheit,1
caring,schüttelte,1
caring,gewaltig,1
caring,federn,1
caring,schneeflocken,1
caring,umher,1
caring,flogen,1
caring,dafür,1
caring,böses,2
caring,wort,2
caring,tage,1
caring,gesottenes,1
caring,gebratenes,1
caring,traum,2
caring,müde,1
caring,wirklich,1
caring,getan,1
caring,hätte.,1
caring,wahr,1
caring,geben,1
caring,stecke,1
caring,tasche,2
caring,voll,3
caring,erbsen,1
caring,mache,1
caring,klein,1
caring,loch,1
caring,abgeholt,1
caring,fallen,2
caring,heraus,1
caring,spur,1
caring,straße.,1
caring,stand,1
caring,männchen,1
caring,unsichtbar,1
caring,hörte,1
caring,hör,1
caring,fisch,2
caring,wirfst,1
caring,schrank,1
caring,gesottenem,1
caring,gebratenem,1
caring,zurückgeben,1
caring,halt,1
caring,fest,1
caring,verrat,1
caring,leibe,1
caring,wem,1
caring,dus,1
caring,gehts,1
caring,verloren.,1
caring,hüten,2
caring,fischer,1
caring,warf,1
caring,hinab,1
caring,``,3
caring,seid,1
caring,verstehe,1
caring,handwerk,1
caring,endlich,1
caring,pate,1
caring,deshalb,1
caring,gnade,1
caring,recht,1
caring,ergehen,1
caring,nachsichtig,1
caring,verfahren,1
caring,türe,1
caring,pferdestalls,1
caring,lagen,1
caring,soldaten,1
caring,feuer,1
caring,bemerkte,1
caring,rief,1
caring,komm,1
caring,näher,1
caring,altes,1
caring,mütterchen,1
caring,wärme,1
caring,hüte,3
caring,kraut,1
caring,willen,1
caring,gebrauchst,1
caring,schlimm,1
caring,ergehen.,1
caring,dauerte,1
caring,lange,2
caring,jüngling,1
caring,berühmteste,1
caring,arzt,1
caring,ganzen,1
caring,welt,1
caring,bald,1
caring,falsche,1
caring,braut,1
caring,liebster,1
caring,gemahl,1
caring,bitte,1
caring,tut,1
caring,gefallen.,1
caring,gerne,1
caring,tun.,1
caring,lasst,1
caring,schinder,1
caring,rufen,1
caring,pferde,1
caring,worauf,1
caring,hergeritten,1
caring,hals,1
caring,abhauen,1
caring,unterweges,1
caring,geärgert,1
caring,hat.,1
caring,eigentlich,1
caring,fürchtete,1
caring,sprechen,1
caring,möchte,1
caring,umgegangen,1
caring,früher,1
caring,ausgezogen,1
caring,wiedergekommen.,1
caring,zwei,1
caring,bergen,1
caring,stecken,1
caring,eingeschlossen,1
caring,zwerg,3
caring,dahin,1
caring,verwünscht,1
caring,übermütig,1
caring,waren.,1
caring,bat,1
caring,prinz,2
caring,los,1
caring,warnte,1
caring,herz.,1
caring,brüder,1
caring,kamen,1
caring,freute,1
caring,erzählte,1
