Author,Type,Title,Token,SentenceNr,Sentence,Sentiment
Andersen,Original,Die wilden Schwäne,bergen,177,Da ertönte das Jagdhorn zwischen den Bergen; sie wurde von Furcht ergriffen.,neutral
Andersen,Original,Die wilden Schwäne,wurde,177,Da ertönte das Jagdhorn zwischen den Bergen; sie wurde von Furcht ergriffen.,neutral
Andersen,Original,Die wilden Schwäne,furcht,177,Da ertönte das Jagdhorn zwischen den Bergen; sie wurde von Furcht ergriffen.,neutral
Andersen,Original,Die wilden Schwäne,ergriffen,177,Da ertönte das Jagdhorn zwischen den Bergen; sie wurde von Furcht ergriffen.,neutral
Andersen,Original,Die wilden Schwäne,ton,178,"Der Ton kam immer näher; sie hörte Hunde bellen; erschrocken floh sie in die Höhle, band die Nesseln, die sie gesammelt und gehechelt hatte, in ein Bund zusammen und setzte sich darauf.",neutral
Andersen,Original,Die wilden Schwäne,kam,178,"Der Ton kam immer näher; sie hörte Hunde bellen; erschrocken floh sie in die Höhle, band die Nesseln, die sie gesammelt und gehechelt hatte, in ein Bund zusammen und setzte sich darauf.",neutral
Andersen,Original,Die wilden Schwäne,immer,178,"Der Ton kam immer näher; sie hörte Hunde bellen; erschrocken floh sie in die Höhle, band die Nesseln, die sie gesammelt und gehechelt hatte, in ein Bund zusammen und setzte sich darauf.",neutral
Andersen,Original,Die wilden Schwäne,näher,178,"Der Ton kam immer näher; sie hörte Hunde bellen; erschrocken floh sie in die Höhle, band die Nesseln, die sie gesammelt und gehechelt hatte, in ein Bund zusammen und setzte sich darauf.",neutral
Andersen,Original,Die wilden Schwäne,hörte,178,"Der Ton kam immer näher; sie hörte Hunde bellen; erschrocken floh sie in die Höhle, band die Nesseln, die sie gesammelt und gehechelt hatte, in ein Bund zusammen und setzte sich darauf.",neutral
Andersen,Original,Die wilden Schwäne,hunde,178,"Der Ton kam immer näher; sie hörte Hunde bellen; erschrocken floh sie in die Höhle, band die Nesseln, die sie gesammelt und gehechelt hatte, in ein Bund zusammen und setzte sich darauf.",neutral
Andersen,Original,Die wilden Schwäne,bellen,178,"Der Ton kam immer näher; sie hörte Hunde bellen; erschrocken floh sie in die Höhle, band die Nesseln, die sie gesammelt und gehechelt hatte, in ein Bund zusammen und setzte sich darauf.",neutral
Andersen,Original,Die wilden Schwäne,erschrocken,178,"Der Ton kam immer näher; sie hörte Hunde bellen; erschrocken floh sie in die Höhle, band die Nesseln, die sie gesammelt und gehechelt hatte, in ein Bund zusammen und setzte sich darauf.",neutral
Andersen,Original,Die wilden Schwäne,floh,178,"Der Ton kam immer näher; sie hörte Hunde bellen; erschrocken floh sie in die Höhle, band die Nesseln, die sie gesammelt und gehechelt hatte, in ein Bund zusammen und setzte sich darauf.",neutral
Andersen,Original,Die wilden Schwäne,höhle,178,"Der Ton kam immer näher; sie hörte Hunde bellen; erschrocken floh sie in die Höhle, band die Nesseln, die sie gesammelt und gehechelt hatte, in ein Bund zusammen und setzte sich darauf.",neutral
Andersen,Original,Die wilden Schwäne,band,178,"Der Ton kam immer näher; sie hörte Hunde bellen; erschrocken floh sie in die Höhle, band die Nesseln, die sie gesammelt und gehechelt hatte, in ein Bund zusammen und setzte sich darauf.",neutral
Andersen,Original,Die wilden Schwäne,nesseln,178,"Der Ton kam immer näher; sie hörte Hunde bellen; erschrocken floh sie in die Höhle, band die Nesseln, die sie gesammelt und gehechelt hatte, in ein Bund zusammen und setzte sich darauf.",neutral
Andersen,Original,Die wilden Schwäne,gesammelt,178,"Der Ton kam immer näher; sie hörte Hunde bellen; erschrocken floh sie in die Höhle, band die Nesseln, die sie gesammelt und gehechelt hatte, in ein Bund zusammen und setzte sich darauf.",neutral
Andersen,Original,Die wilden Schwäne,gehechelt,178,"Der Ton kam immer näher; sie hörte Hunde bellen; erschrocken floh sie in die Höhle, band die Nesseln, die sie gesammelt und gehechelt hatte, in ein Bund zusammen und setzte sich darauf.",neutral
Andersen,Original,Die wilden Schwäne,bund,178,"Der Ton kam immer näher; sie hörte Hunde bellen; erschrocken floh sie in die Höhle, band die Nesseln, die sie gesammelt und gehechelt hatte, in ein Bund zusammen und setzte sich darauf.",neutral
Andersen,Original,Die wilden Schwäne,zusammen,178,"Der Ton kam immer näher; sie hörte Hunde bellen; erschrocken floh sie in die Höhle, band die Nesseln, die sie gesammelt und gehechelt hatte, in ein Bund zusammen und setzte sich darauf.",neutral
Andersen,Original,Die wilden Schwäne,setzte,178,"Der Ton kam immer näher; sie hörte Hunde bellen; erschrocken floh sie in die Höhle, band die Nesseln, die sie gesammelt und gehechelt hatte, in ein Bund zusammen und setzte sich darauf.",neutral
Andersen,Original,Die wilden Schwäne,darauf,178,"Der Ton kam immer näher; sie hörte Hunde bellen; erschrocken floh sie in die Höhle, band die Nesseln, die sie gesammelt und gehechelt hatte, in ein Bund zusammen und setzte sich darauf.",neutral
Andersen,Original,Die wilden Schwäne,sogleich,179,"Sogleich kam ein großer Hund aus der Schlucht hervorgesprungen und gleich darauf wieder einer, und noch einer; sie bellten laut, liefen zurück und kamen wieder vor.",neutral
Andersen,Original,Die wilden Schwäne,kam,179,"Sogleich kam ein großer Hund aus der Schlucht hervorgesprungen und gleich darauf wieder einer, und noch einer; sie bellten laut, liefen zurück und kamen wieder vor.",neutral
Andersen,Original,Die wilden Schwäne,großer,179,"Sogleich kam ein großer Hund aus der Schlucht hervorgesprungen und gleich darauf wieder einer, und noch einer; sie bellten laut, liefen zurück und kamen wieder vor.",neutral
Andersen,Original,Die wilden Schwäne,hund,179,"Sogleich kam ein großer Hund aus der Schlucht hervorgesprungen und gleich darauf wieder einer, und noch einer; sie bellten laut, liefen zurück und kamen wieder vor.",neutral
Andersen,Original,Die wilden Schwäne,schlucht,179,"Sogleich kam ein großer Hund aus der Schlucht hervorgesprungen und gleich darauf wieder einer, und noch einer; sie bellten laut, liefen zurück und kamen wieder vor.",neutral
Andersen,Original,Die wilden Schwäne,hervorgesprungen,179,"Sogleich kam ein großer Hund aus der Schlucht hervorgesprungen und gleich darauf wieder einer, und noch einer; sie bellten laut, liefen zurück und kamen wieder vor.",neutral
Andersen,Original,Die wilden Schwäne,gleich,179,"Sogleich kam ein großer Hund aus der Schlucht hervorgesprungen und gleich darauf wieder einer, und noch einer; sie bellten laut, liefen zurück und kamen wieder vor.",neutral
Andersen,Original,Die wilden Schwäne,darauf,179,"Sogleich kam ein großer Hund aus der Schlucht hervorgesprungen und gleich darauf wieder einer, und noch einer; sie bellten laut, liefen zurück und kamen wieder vor.",neutral
Andersen,Original,Die wilden Schwäne,bellten,179,"Sogleich kam ein großer Hund aus der Schlucht hervorgesprungen und gleich darauf wieder einer, und noch einer; sie bellten laut, liefen zurück und kamen wieder vor.",neutral
Andersen,Original,Die wilden Schwäne,laut,179,"Sogleich kam ein großer Hund aus der Schlucht hervorgesprungen und gleich darauf wieder einer, und noch einer; sie bellten laut, liefen zurück und kamen wieder vor.",neutral
Andersen,Original,Die wilden Schwäne,liefen,179,"Sogleich kam ein großer Hund aus der Schlucht hervorgesprungen und gleich darauf wieder einer, und noch einer; sie bellten laut, liefen zurück und kamen wieder vor.",neutral
Andersen,Original,Die wilden Schwäne,zurück,179,"Sogleich kam ein großer Hund aus der Schlucht hervorgesprungen und gleich darauf wieder einer, und noch einer; sie bellten laut, liefen zurück und kamen wieder vor.",neutral
Andersen,Original,Die wilden Schwäne,kamen,179,"Sogleich kam ein großer Hund aus der Schlucht hervorgesprungen und gleich darauf wieder einer, und noch einer; sie bellten laut, liefen zurück und kamen wieder vor.",neutral
Andersen,Original,Die wilden Schwäne,währte,180,"Es währte nicht viele Minuten, so standen alle Jäger vor der Höhle, und der schönste unter ihnen war der König des Landes.",neutral
Andersen,Original,Die wilden Schwäne,viele,180,"Es währte nicht viele Minuten, so standen alle Jäger vor der Höhle, und der schönste unter ihnen war der König des Landes.",neutral
Andersen,Original,Die wilden Schwäne,minuten,180,"Es währte nicht viele Minuten, so standen alle Jäger vor der Höhle, und der schönste unter ihnen war der König des Landes.",neutral
Andersen,Original,Die wilden Schwäne,standen,180,"Es währte nicht viele Minuten, so standen alle Jäger vor der Höhle, und der schönste unter ihnen war der König des Landes.",neutral
Andersen,Original,Die wilden Schwäne,jäger,180,"Es währte nicht viele Minuten, so standen alle Jäger vor der Höhle, und der schönste unter ihnen war der König des Landes.",neutral
Andersen,Original,Die wilden Schwäne,höhle,180,"Es währte nicht viele Minuten, so standen alle Jäger vor der Höhle, und der schönste unter ihnen war der König des Landes.",neutral
Andersen,Original,Die wilden Schwäne,schönste,180,"Es währte nicht viele Minuten, so standen alle Jäger vor der Höhle, und der schönste unter ihnen war der König des Landes.",neutral
Andersen,Original,Die wilden Schwäne,könig,180,"Es währte nicht viele Minuten, so standen alle Jäger vor der Höhle, und der schönste unter ihnen war der König des Landes.",neutral
Andersen,Original,Die wilden Schwäne,landes,180,"Es währte nicht viele Minuten, so standen alle Jäger vor der Höhle, und der schönste unter ihnen war der König des Landes.",neutral
Andersen,Original,Die wilden Schwäne,trat,181,Er trat auf Elisa zu: nie hatte er ein schöneres Mädchen gesehen.,neutral
Andersen,Original,Die wilden Schwäne,elisa,181,Er trat auf Elisa zu: nie hatte er ein schöneres Mädchen gesehen.,neutral
Andersen,Original,Die wilden Schwäne,nie,181,Er trat auf Elisa zu: nie hatte er ein schöneres Mädchen gesehen.,neutral
Andersen,Original,Die wilden Schwäne,schöneres,181,Er trat auf Elisa zu: nie hatte er ein schöneres Mädchen gesehen.,neutral
Andersen,Original,Die wilden Schwäne,mädchen,181,Er trat auf Elisa zu: nie hatte er ein schöneres Mädchen gesehen.,neutral
Andersen,Original,Die wilden Schwäne,gesehen,181,Er trat auf Elisa zu: nie hatte er ein schöneres Mädchen gesehen.,neutral
Andersen,Original,Die wilden Schwäne,hierher,182,"""Wie bist Du hierher gekommen, Du herrliches Kind?""",negative
Andersen,Original,Die wilden Schwäne,gekommen,182,"""Wie bist Du hierher gekommen, Du herrliches Kind?""",negative
Andersen,Original,Die wilden Schwäne,herrliches,182,"""Wie bist Du hierher gekommen, Du herrliches Kind?""",negative
Andersen,Original,Die wilden Schwäne,kind,182,"""Wie bist Du hierher gekommen, Du herrliches Kind?""",negative
Andersen,Original,Die wilden Schwäne,fragte,183,fragte er.,neutral
Andersen,Original,Die wilden Schwäne,elisa,184,Elisa schüttelte den Kopf: sie durfte ja nicht sprechen; es galt ihrer Brüder Erlösung und Leben.,neutral
Andersen,Original,Die wilden Schwäne,schüttelte,184,Elisa schüttelte den Kopf: sie durfte ja nicht sprechen; es galt ihrer Brüder Erlösung und Leben.,neutral
Andersen,Original,Die wilden Schwäne,kopf,184,Elisa schüttelte den Kopf: sie durfte ja nicht sprechen; es galt ihrer Brüder Erlösung und Leben.,neutral
Andersen,Original,Die wilden Schwäne,durfte,184,Elisa schüttelte den Kopf: sie durfte ja nicht sprechen; es galt ihrer Brüder Erlösung und Leben.,neutral
Andersen,Original,Die wilden Schwäne,ja,184,Elisa schüttelte den Kopf: sie durfte ja nicht sprechen; es galt ihrer Brüder Erlösung und Leben.,neutral
Andersen,Original,Die wilden Schwäne,sprechen,184,Elisa schüttelte den Kopf: sie durfte ja nicht sprechen; es galt ihrer Brüder Erlösung und Leben.,neutral
Andersen,Original,Die wilden Schwäne,galt,184,Elisa schüttelte den Kopf: sie durfte ja nicht sprechen; es galt ihrer Brüder Erlösung und Leben.,neutral
Andersen,Original,Die wilden Schwäne,brüder,184,Elisa schüttelte den Kopf: sie durfte ja nicht sprechen; es galt ihrer Brüder Erlösung und Leben.,neutral
Andersen,Original,Die wilden Schwäne,erlösung,184,Elisa schüttelte den Kopf: sie durfte ja nicht sprechen; es galt ihrer Brüder Erlösung und Leben.,neutral
Andersen,Original,Die wilden Schwäne,leben,184,Elisa schüttelte den Kopf: sie durfte ja nicht sprechen; es galt ihrer Brüder Erlösung und Leben.,neutral
Andersen,Original,Die wilden Schwäne,verbarg,185,"Und sie verbarg ihre Hände unter der Schürze, damit der König nicht sehen möge, was sie leiden müsse.",neutral
Andersen,Original,Die wilden Schwäne,hände,185,"Und sie verbarg ihre Hände unter der Schürze, damit der König nicht sehen möge, was sie leiden müsse.",neutral
Andersen,Original,Die wilden Schwäne,schürze,185,"Und sie verbarg ihre Hände unter der Schürze, damit der König nicht sehen möge, was sie leiden müsse.",neutral
Andersen,Original,Die wilden Schwäne,könig,185,"Und sie verbarg ihre Hände unter der Schürze, damit der König nicht sehen möge, was sie leiden müsse.",neutral
Andersen,Original,Die wilden Schwäne,sehen,185,"Und sie verbarg ihre Hände unter der Schürze, damit der König nicht sehen möge, was sie leiden müsse.",neutral
Andersen,Original,Die wilden Schwäne,möge,185,"Und sie verbarg ihre Hände unter der Schürze, damit der König nicht sehen möge, was sie leiden müsse.",neutral
Andersen,Original,Die wilden Schwäne,leiden,185,"Und sie verbarg ihre Hände unter der Schürze, damit der König nicht sehen möge, was sie leiden müsse.",neutral
Andersen,Original,Die wilden Schwäne,müsse,185,"Und sie verbarg ihre Hände unter der Schürze, damit der König nicht sehen möge, was sie leiden müsse.",neutral
Andersen,Original,Die wilden Schwäne,komm,186,"""Komm mit mir!""",positive
Andersen,Original,Die wilden Schwäne,sagte,187,"sagte er; ""hier darfst Du nicht bleiben.",neutral
Andersen,Original,Die wilden Schwäne,darfst,187,"sagte er; ""hier darfst Du nicht bleiben.",neutral
Andersen,Original,Die wilden Schwäne,bleiben,187,"sagte er; ""hier darfst Du nicht bleiben.",neutral
Andersen,Original,Die wilden Schwäne,gut,188,"Bist Du gut, wie Du schön bist, so will ich Dich in Seide und Sammet kleiden, die Goldkrone Dir auf das Haupt setzen, und Du sollst in meinem reichsten Schlosse wohnen und hausen!""",positive
Andersen,Original,Die wilden Schwäne,schön,188,"Bist Du gut, wie Du schön bist, so will ich Dich in Seide und Sammet kleiden, die Goldkrone Dir auf das Haupt setzen, und Du sollst in meinem reichsten Schlosse wohnen und hausen!""",positive
Andersen,Original,Die wilden Schwäne,seide,188,"Bist Du gut, wie Du schön bist, so will ich Dich in Seide und Sammet kleiden, die Goldkrone Dir auf das Haupt setzen, und Du sollst in meinem reichsten Schlosse wohnen und hausen!""",positive
Andersen,Original,Die wilden Schwäne,sammet,188,"Bist Du gut, wie Du schön bist, so will ich Dich in Seide und Sammet kleiden, die Goldkrone Dir auf das Haupt setzen, und Du sollst in meinem reichsten Schlosse wohnen und hausen!""",positive
Andersen,Original,Die wilden Schwäne,kleiden,188,"Bist Du gut, wie Du schön bist, so will ich Dich in Seide und Sammet kleiden, die Goldkrone Dir auf das Haupt setzen, und Du sollst in meinem reichsten Schlosse wohnen und hausen!""",positive
Andersen,Original,Die wilden Schwäne,goldkrone,188,"Bist Du gut, wie Du schön bist, so will ich Dich in Seide und Sammet kleiden, die Goldkrone Dir auf das Haupt setzen, und Du sollst in meinem reichsten Schlosse wohnen und hausen!""",positive
Andersen,Original,Die wilden Schwäne,haupt,188,"Bist Du gut, wie Du schön bist, so will ich Dich in Seide und Sammet kleiden, die Goldkrone Dir auf das Haupt setzen, und Du sollst in meinem reichsten Schlosse wohnen und hausen!""",positive
Andersen,Original,Die wilden Schwäne,setzen,188,"Bist Du gut, wie Du schön bist, so will ich Dich in Seide und Sammet kleiden, die Goldkrone Dir auf das Haupt setzen, und Du sollst in meinem reichsten Schlosse wohnen und hausen!""",positive
Andersen,Original,Die wilden Schwäne,sollst,188,"Bist Du gut, wie Du schön bist, so will ich Dich in Seide und Sammet kleiden, die Goldkrone Dir auf das Haupt setzen, und Du sollst in meinem reichsten Schlosse wohnen und hausen!""",positive
Andersen,Original,Die wilden Schwäne,reichsten,188,"Bist Du gut, wie Du schön bist, so will ich Dich in Seide und Sammet kleiden, die Goldkrone Dir auf das Haupt setzen, und Du sollst in meinem reichsten Schlosse wohnen und hausen!""",positive
Andersen,Original,Die wilden Schwäne,schlosse,188,"Bist Du gut, wie Du schön bist, so will ich Dich in Seide und Sammet kleiden, die Goldkrone Dir auf das Haupt setzen, und Du sollst in meinem reichsten Schlosse wohnen und hausen!""",positive
Andersen,Original,Die wilden Schwäne,wohnen,188,"Bist Du gut, wie Du schön bist, so will ich Dich in Seide und Sammet kleiden, die Goldkrone Dir auf das Haupt setzen, und Du sollst in meinem reichsten Schlosse wohnen und hausen!""",positive
Andersen,Original,Die wilden Schwäne,hausen,188,"Bist Du gut, wie Du schön bist, so will ich Dich in Seide und Sammet kleiden, die Goldkrone Dir auf das Haupt setzen, und Du sollst in meinem reichsten Schlosse wohnen und hausen!""",positive
Andersen,Original,Die wilden Schwäne,hob,189,- Und dann hob er sie auf sein Pferd.,neutral
Andersen,Original,Die wilden Schwäne,pferd,189,- Und dann hob er sie auf sein Pferd.,neutral
Andersen,Original,Die wilden Schwäne,weinte,190,"Sie weinte und rang die Hände, aber der König sagte: ""Ich will nur Dein Glück!",neutral
Andersen,Original,Die wilden Schwäne,rang,190,"Sie weinte und rang die Hände, aber der König sagte: ""Ich will nur Dein Glück!",neutral
Andersen,Original,Die wilden Schwäne,hände,190,"Sie weinte und rang die Hände, aber der König sagte: ""Ich will nur Dein Glück!",neutral
Andersen,Original,Die wilden Schwäne,könig,190,"Sie weinte und rang die Hände, aber der König sagte: ""Ich will nur Dein Glück!",neutral
Andersen,Original,Die wilden Schwäne,sagte,190,"Sie weinte und rang die Hände, aber der König sagte: ""Ich will nur Dein Glück!",neutral
Andersen,Original,Die wilden Schwäne,glück,190,"Sie weinte und rang die Hände, aber der König sagte: ""Ich will nur Dein Glück!",neutral
Andersen,Original,Die wilden Schwäne,einst,191,"Einst wirst Du mir dafür danken!""",positive
Andersen,Original,Die wilden Schwäne,dafür,191,"Einst wirst Du mir dafür danken!""",positive
Andersen,Original,Die wilden Schwäne,danken,191,"Einst wirst Du mir dafür danken!""",positive
Andersen,Original,Die wilden Schwäne,jagte,192,"Und dann jagte er fort durch die Berge, und hielt sie vorn auf dem Pferde, und die Jäger jagten hinterher.",neutral
Andersen,Original,Die wilden Schwäne,fort,192,"Und dann jagte er fort durch die Berge, und hielt sie vorn auf dem Pferde, und die Jäger jagten hinterher.",neutral
Andersen,Original,Die wilden Schwäne,berge,192,"Und dann jagte er fort durch die Berge, und hielt sie vorn auf dem Pferde, und die Jäger jagten hinterher.",neutral
Andersen,Original,Die wilden Schwäne,hielt,192,"Und dann jagte er fort durch die Berge, und hielt sie vorn auf dem Pferde, und die Jäger jagten hinterher.",neutral
Andersen,Original,Die wilden Schwäne,vorn,192,"Und dann jagte er fort durch die Berge, und hielt sie vorn auf dem Pferde, und die Jäger jagten hinterher.",neutral
Andersen,Original,Die wilden Schwäne,pferde,192,"Und dann jagte er fort durch die Berge, und hielt sie vorn auf dem Pferde, und die Jäger jagten hinterher.",neutral
Andersen,Original,Die wilden Schwäne,jäger,192,"Und dann jagte er fort durch die Berge, und hielt sie vorn auf dem Pferde, und die Jäger jagten hinterher.",neutral
Andersen,Original,Die wilden Schwäne,jagten,192,"Und dann jagte er fort durch die Berge, und hielt sie vorn auf dem Pferde, und die Jäger jagten hinterher.",neutral
Andersen,Original,Die wilden Schwäne,hinterher,192,"Und dann jagte er fort durch die Berge, und hielt sie vorn auf dem Pferde, und die Jäger jagten hinterher.",neutral
Andersen,Original,Die wilden Schwäne,sonne,193,"Als die Sonne unterging, lag die schöne Königsstadt mit Kirchen und Kuppeln vor ihnen.",neutral
Andersen,Original,Die wilden Schwäne,unterging,193,"Als die Sonne unterging, lag die schöne Königsstadt mit Kirchen und Kuppeln vor ihnen.",neutral
Andersen,Original,Die wilden Schwäne,lag,193,"Als die Sonne unterging, lag die schöne Königsstadt mit Kirchen und Kuppeln vor ihnen.",neutral
Andersen,Original,Die wilden Schwäne,schöne,193,"Als die Sonne unterging, lag die schöne Königsstadt mit Kirchen und Kuppeln vor ihnen.",neutral
Andersen,Original,Die wilden Schwäne,königsstadt,193,"Als die Sonne unterging, lag die schöne Königsstadt mit Kirchen und Kuppeln vor ihnen.",neutral
Andersen,Original,Die wilden Schwäne,kirchen,193,"Als die Sonne unterging, lag die schöne Königsstadt mit Kirchen und Kuppeln vor ihnen.",neutral
Andersen,Original,Die wilden Schwäne,kuppeln,193,"Als die Sonne unterging, lag die schöne Königsstadt mit Kirchen und Kuppeln vor ihnen.",neutral
Andersen,Original,Die wilden Schwäne,könig,194,"Und der König führte sie in das Schloß, wo große Springbrunnen in den hohen Marmorsälen plätscherten, wo Wände und Decken mit Gemälden prangten.",neutral
Andersen,Original,Die wilden Schwäne,führte,194,"Und der König führte sie in das Schloß, wo große Springbrunnen in den hohen Marmorsälen plätscherten, wo Wände und Decken mit Gemälden prangten.",neutral
Andersen,Original,Die wilden Schwäne,schloß,194,"Und der König führte sie in das Schloß, wo große Springbrunnen in den hohen Marmorsälen plätscherten, wo Wände und Decken mit Gemälden prangten.",neutral
Andersen,Original,Die wilden Schwäne,große,194,"Und der König führte sie in das Schloß, wo große Springbrunnen in den hohen Marmorsälen plätscherten, wo Wände und Decken mit Gemälden prangten.",neutral
Andersen,Original,Die wilden Schwäne,springbrunnen,194,"Und der König führte sie in das Schloß, wo große Springbrunnen in den hohen Marmorsälen plätscherten, wo Wände und Decken mit Gemälden prangten.",neutral
Andersen,Original,Die wilden Schwäne,hohen,194,"Und der König führte sie in das Schloß, wo große Springbrunnen in den hohen Marmorsälen plätscherten, wo Wände und Decken mit Gemälden prangten.",neutral
Andersen,Original,Die wilden Schwäne,marmorsälen,194,"Und der König führte sie in das Schloß, wo große Springbrunnen in den hohen Marmorsälen plätscherten, wo Wände und Decken mit Gemälden prangten.",neutral
Andersen,Original,Die wilden Schwäne,plätscherten,194,"Und der König führte sie in das Schloß, wo große Springbrunnen in den hohen Marmorsälen plätscherten, wo Wände und Decken mit Gemälden prangten.",neutral
Andersen,Original,Die wilden Schwäne,wände,194,"Und der König führte sie in das Schloß, wo große Springbrunnen in den hohen Marmorsälen plätscherten, wo Wände und Decken mit Gemälden prangten.",neutral
Andersen,Original,Die wilden Schwäne,decken,194,"Und der König führte sie in das Schloß, wo große Springbrunnen in den hohen Marmorsälen plätscherten, wo Wände und Decken mit Gemälden prangten.",neutral
Andersen,Original,Die wilden Schwäne,gemälden,194,"Und der König führte sie in das Schloß, wo große Springbrunnen in den hohen Marmorsälen plätscherten, wo Wände und Decken mit Gemälden prangten.",neutral
Andersen,Original,Die wilden Schwäne,prangten,194,"Und der König führte sie in das Schloß, wo große Springbrunnen in den hohen Marmorsälen plätscherten, wo Wände und Decken mit Gemälden prangten.",neutral
Andersen,Original,Die wilden Schwäne,augen,195,"Aber sie hatte keine Augen dafür, sie weinte und trauerte.",neutral
Andersen,Original,Die wilden Schwäne,dafür,195,"Aber sie hatte keine Augen dafür, sie weinte und trauerte.",neutral
Andersen,Original,Die wilden Schwäne,weinte,195,"Aber sie hatte keine Augen dafür, sie weinte und trauerte.",neutral
Andersen,Original,Die wilden Schwäne,trauerte,195,"Aber sie hatte keine Augen dafür, sie weinte und trauerte.",neutral
Andersen,Original,Die wilden Schwäne,willig,196,"Willig ließ sie die Frauen ihr königliche Kleider anlegen, Perlen in ihre Haare flechten und feine Handschuhe über die verbrannten Finger ziehen.",neutral
Andersen,Original,Die wilden Schwäne,ließ,196,"Willig ließ sie die Frauen ihr königliche Kleider anlegen, Perlen in ihre Haare flechten und feine Handschuhe über die verbrannten Finger ziehen.",neutral
Andersen,Original,Die wilden Schwäne,frauen,196,"Willig ließ sie die Frauen ihr königliche Kleider anlegen, Perlen in ihre Haare flechten und feine Handschuhe über die verbrannten Finger ziehen.",neutral
Andersen,Original,Die wilden Schwäne,königliche,196,"Willig ließ sie die Frauen ihr königliche Kleider anlegen, Perlen in ihre Haare flechten und feine Handschuhe über die verbrannten Finger ziehen.",neutral
Andersen,Original,Die wilden Schwäne,kleider,196,"Willig ließ sie die Frauen ihr königliche Kleider anlegen, Perlen in ihre Haare flechten und feine Handschuhe über die verbrannten Finger ziehen.",neutral
Andersen,Original,Die wilden Schwäne,anlegen,196,"Willig ließ sie die Frauen ihr königliche Kleider anlegen, Perlen in ihre Haare flechten und feine Handschuhe über die verbrannten Finger ziehen.",neutral
Andersen,Original,Die wilden Schwäne,perlen,196,"Willig ließ sie die Frauen ihr königliche Kleider anlegen, Perlen in ihre Haare flechten und feine Handschuhe über die verbrannten Finger ziehen.",neutral
Andersen,Original,Die wilden Schwäne,haare,196,"Willig ließ sie die Frauen ihr königliche Kleider anlegen, Perlen in ihre Haare flechten und feine Handschuhe über die verbrannten Finger ziehen.",neutral
Andersen,Original,Die wilden Schwäne,flechten,196,"Willig ließ sie die Frauen ihr königliche Kleider anlegen, Perlen in ihre Haare flechten und feine Handschuhe über die verbrannten Finger ziehen.",neutral
Andersen,Original,Die wilden Schwäne,feine,196,"Willig ließ sie die Frauen ihr königliche Kleider anlegen, Perlen in ihre Haare flechten und feine Handschuhe über die verbrannten Finger ziehen.",neutral
Andersen,Original,Die wilden Schwäne,handschuhe,196,"Willig ließ sie die Frauen ihr königliche Kleider anlegen, Perlen in ihre Haare flechten und feine Handschuhe über die verbrannten Finger ziehen.",neutral
Andersen,Original,Die wilden Schwäne,verbrannten,196,"Willig ließ sie die Frauen ihr königliche Kleider anlegen, Perlen in ihre Haare flechten und feine Handschuhe über die verbrannten Finger ziehen.",neutral
Andersen,Original,Die wilden Schwäne,finger,196,"Willig ließ sie die Frauen ihr königliche Kleider anlegen, Perlen in ihre Haare flechten und feine Handschuhe über die verbrannten Finger ziehen.",neutral
Andersen,Original,Die wilden Schwäne,ziehen,196,"Willig ließ sie die Frauen ihr königliche Kleider anlegen, Perlen in ihre Haare flechten und feine Handschuhe über die verbrannten Finger ziehen.",neutral
Andersen,Original,Die wilden Schwäne,pracht,197,"Als sie in aller ihrer Pracht dastand, war sie so blendend schön, daß der Hof sich noch tiefer vor ihr verneigte.",neutral
Andersen,Original,Die wilden Schwäne,dastand,197,"Als sie in aller ihrer Pracht dastand, war sie so blendend schön, daß der Hof sich noch tiefer vor ihr verneigte.",neutral
Andersen,Original,Die wilden Schwäne,blendend,197,"Als sie in aller ihrer Pracht dastand, war sie so blendend schön, daß der Hof sich noch tiefer vor ihr verneigte.",neutral
Andersen,Original,Die wilden Schwäne,schön,197,"Als sie in aller ihrer Pracht dastand, war sie so blendend schön, daß der Hof sich noch tiefer vor ihr verneigte.",neutral
Andersen,Original,Die wilden Schwäne,hof,197,"Als sie in aller ihrer Pracht dastand, war sie so blendend schön, daß der Hof sich noch tiefer vor ihr verneigte.",neutral
Andersen,Original,Die wilden Schwäne,tiefer,197,"Als sie in aller ihrer Pracht dastand, war sie so blendend schön, daß der Hof sich noch tiefer vor ihr verneigte.",neutral
Andersen,Original,Die wilden Schwäne,verneigte,197,"Als sie in aller ihrer Pracht dastand, war sie so blendend schön, daß der Hof sich noch tiefer vor ihr verneigte.",neutral
Andersen,Original,Die wilden Schwäne,könig,198,"Und der König erkor sie zu seiner Braut, obgleich der Erzbischof mit dem Kopfe schüttelte und flüsterte, daß das schöne Waldmädchen sicher eine Hexe sei: sie blende die Augen und bethöre das Herz des Königs.",neutral
Andersen,Original,Die wilden Schwäne,erkor,198,"Und der König erkor sie zu seiner Braut, obgleich der Erzbischof mit dem Kopfe schüttelte und flüsterte, daß das schöne Waldmädchen sicher eine Hexe sei: sie blende die Augen und bethöre das Herz des Königs.",neutral
Andersen,Original,Die wilden Schwäne,braut,198,"Und der König erkor sie zu seiner Braut, obgleich der Erzbischof mit dem Kopfe schüttelte und flüsterte, daß das schöne Waldmädchen sicher eine Hexe sei: sie blende die Augen und bethöre das Herz des Königs.",neutral
